aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,ZAs_below_128,experiment
-0.7234317720898042,0.17685232809895385,-0.7917013655229219,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3484557881416272,0.10327048673567998,0.8154599008542193,0.22953295025446505,0.1581808740140085,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.119,0.136,0.864,0.294,0.132,0.881,0.864,0.136,0.706,0.868,19.0,20.0,135.0,43.0,19.0,0.309,47.2,0.119,0.43389830508474575,0.42770226537216827,38.0,0.584260505506346,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5382669169180314,-0.5672520572163394,-0.3733676576867171,-0.7669155497424274,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.5869383371906206,0.059875140305745506,0.029967448664142634,0.5093061298362117,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.775,0.063,0.038,0.424,0.84,0.22499999999999998,0.937,0.962,0.5760000000000001,26.0,114.0,10.0,6.0,62.0,0.292,43.6,0.038,0.4917431192660551,0.5027397260273972,38.0,0.5614505453908788,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9347713710951349,-0.5092277170416543,-0.4389039205283002,-0.7419031378157208,1.539,0.361,0.2,0.1,0.5,0.21108504878816228,0.5492225160770753,0.1401895322663199,0.30395341163161915,0.45044949123682343,1.6549,2.933,0.757,0.944,0.782,1.201,0.072,0.726,0.149,0.389,0.375,0.928,0.274,0.851,0.611,0.625,12.0,107.0,23.0,57.0,55.0,0.34219999999999995,50.8,0.072,0.352755905511811,0.36189362945645825,38.0,0.6562015366202025,5.0,4.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6889719827572032,0.16463954828711574,-0.9078971514846027,-0.6450050369122712,1.539,0.361,0.2,0.1,0.5,0.3708546512078179,0.11120879361337475,0.8830488548516171,0.2071675747992058,0.08262012552798452,1.6549000000000003,2.933,0.757,0.944,0.782,1.201,0.126,0.147,0.935,0.265,0.069,0.874,0.853,0.06499999999999995,0.735,0.931,20.0,22.0,146.0,39.0,10.0,0.30840000000000006,47.4,0.069,0.4911392405063291,0.4853437094682231,38.0,0.6016284298602982,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9057273539535993,-0.5098039922095028,-0.9564267234678907,-0.8140091859294347,1.539,0.361,0.2,0.1,0.5,0.2299636599301604,0.5495970949361768,0.4762047753179522,0.23820586921570697,0.16092860060000364,1.6549,2.933,0.757,0.944,0.782,1.201,0.078,0.726,0.504,0.305,0.134,0.922,0.274,0.496,0.6950000000000001,0.866,13.0,107.0,79.0,45.0,20.0,0.3494,52.8,0.078,0.37424242424242427,0.38145392100744135,38.0,0.7964918138901069,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.13997789293015733,-0.18039667566316459,-0.5208826677781773,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.1272388695953977,0.39414346958565927,0.4515678727872056,0.4748158948747582,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.168,0.418,0.577,0.395,0.929,0.832,0.5820000000000001,0.42300000000000004,0.605,11.0,25.0,65.0,85.0,58.0,0.3258,48.8,0.071,0.3081967213114754,0.30988336402701044,38.0,0.44552682710942126,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7317479013759995,0.21523930134900326,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3430503041056002,0.07831895412314786,0.8947874258322748,0.234938434290492,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.117,0.103,0.948,0.3,0.086,0.883,0.897,0.052000000000000046,0.7,0.914,19.0,15.0,148.0,44.0,13.0,0.3108,47.8,0.086,0.500418410041841,0.4944658944658945,38.0,0.6168501243579162,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8876065406069917,-0.4983095402388309,-0.9592519431074953,-0.7562407001720842,1.539,0.361,0.2,0.1,0.5,0.24174218860545532,0.5421257011552401,0.4855125618646319,0.2639768562826899,0.12154269209198282,1.6549,2.933,0.757,0.944,0.782,1.201,0.082,0.716,0.514,0.338,0.101,0.918,0.28400000000000003,0.486,0.6619999999999999,0.899,13.0,105.0,80.0,50.0,15.0,0.35019999999999996,52.6,0.082,0.37870722433460074,0.38400913763563677,38.0,0.7753521810313506,5.0,4.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8681694997807888,0.20503482885269722,-0.05333996956676974,-0.6592918391669375,1.539,0.361,0.2,0.1,0.5,0.2543762651424872,0.08495186124574679,0.3538436189726536,0.3143595393990034,0.647368715240109,1.6549,2.933,0.757,0.944,0.782,1.201,0.087,0.112,0.375,0.402,0.539,0.913,0.888,0.625,0.598,0.46099999999999997,14.0,16.0,59.0,59.0,79.0,0.30300000000000005,45.4,0.087,0.3048458149779736,0.31524752475247525,38.0,0.44645903434179834,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5419140075895171,-0.12422481269885588,-0.26888362374952046,-0.7669155497424274,1.539,0.361,0.2,0.1,0.5,0.4664423350668138,0.2989706282542563,0.27992822718293203,0.03233805760060835,0.5772207518953896,1.6549,2.933,0.757,0.944,0.782,1.201,0.159,0.395,0.297,0.041,0.481,0.841,0.605,0.7030000000000001,0.959,0.519,25.0,58.0,46.0,6.0,70.0,0.2746,41.0,0.041,0.31414634146341464,0.3251274581209031,38.0,0.4254844984450802,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5382669169180314,-0.123991650167963,-0.008375517236298702,-0.6874891945017975,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.29881907260917595,0.11074951359441824,0.08159457957055208,0.6949238902225743,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.395,0.117,0.104,0.579,0.84,0.605,0.883,0.896,0.42100000000000004,26.0,58.0,18.0,15.0,85.0,0.271,40.4,0.104,0.3564356435643564,0.3625092250922509,38.0,0.3395308197060226,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.1233660887165684,0.057403479773426414,-0.06699874488147817,-0.3511604076591467,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.1809122381472728,0.266761446025688,0.030522752687324118,0.43820508080548454,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.239,0.283,0.039,0.365,0.748,0.761,0.7170000000000001,0.961,0.635,40.0,35.0,44.0,6.0,53.0,0.23559999999999998,35.6,0.039,0.23146067415730337,0.2363327674023769,38.0,0.14973218025765492,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5382669169180314,0.10134230774068985,-0.008375517236298702,-0.7575142985546013,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.1523519999685516,0.2572165862350426,0.03607826193622959,0.7404402078568967,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.201,0.272,0.046,0.617,0.84,0.7989999999999999,0.728,0.954,0.383,26.0,30.0,43.0,7.0,90.0,0.2592,39.2,0.046,0.373469387755102,0.387037037037037,38.0,0.3513747601124053,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.53606126361354,-0.009051907213656563,-0.008375517236298702,-0.7669155497424274,1.539,0.361,0.2,0.1,0.5,0.47024661865119893,0.22410823968887675,0.1854603465147174,0.02853377401622322,0.7465510211289836,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.296,0.196,0.036,0.622,0.84,0.704,0.804,0.964,0.378,26.0,43.0,31.0,5.0,91.0,0.262,39.2,0.036,0.38571428571428573,0.39938931297709923,38.0,0.33010105945148066,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.11571175317382121,0.03257390887059934,0.0017992391144532327,-0.3511604076591467,1.539,0.361,0.2,0.1,0.5,0.7434738004370162,0.1970514592341104,0.205903535341495,0.025547434584538443,0.48292377040283996,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.253,0.26,0.218,0.033,0.402,0.747,0.74,0.782,0.967,0.598,41.0,38.0,34.0,5.0,59.0,0.2332,35.4,0.033,0.2598870056497175,0.26758147512864494,38.0,0.1253113272045051,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9850456539157315,-0.41102042235552694,-0.46322726142652476,-0.8451297816840989,1.539,0.361,0.2,0.1,0.5,0.17840676495477445,0.4853877745310925,0.2198344453961486,0.2695343769505612,0.5017366381674233,1.6549,2.933,0.757,0.944,0.782,1.201,0.061,0.641,0.233,0.345,0.418,0.9390000000000001,0.359,0.767,0.655,0.5820000000000001,10.0,94.0,36.0,51.0,61.0,0.33959999999999996,50.4,0.061,0.30634920634920637,0.3168433451118963,38.0,0.6761057798454706,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7322979299184065,0.196925837058592,-0.10031093073980446,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.34269278555303573,0.09022270591191518,0.37910389906895775,0.20821527414176738,0.634665335324324,1.6549,2.933,0.757,0.944,0.782,1.201,0.117,0.119,0.402,0.266,0.528,0.883,0.881,0.598,0.734,0.472,19.0,18.0,63.0,39.0,77.0,0.2864,43.2,0.117,0.3,0.30865921787709505,38.0,0.42906345916196875,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.20440537387025448,-0.7497419694290193,-0.5525479541591896,-0.17106561901484185,1.539,0.361,0.2,0.1,0.5,0.6858229469843345,0.7055567801288626,0.057723890074610706,0.20025990065601823,0.005536482156174,1.6549,2.933,0.757,0.944,0.782,1.201,0.234,0.932,0.061,0.256,0.005,0.766,0.06799999999999995,0.9390000000000001,0.744,0.995,37.0,137.0,10.0,38.0,1.0,0.2976,44.6,0.005,0.5381165919282511,0.5508064516129033,38.0,0.4194402291183263,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.4727012887930444,-0.10353458116619627,-0.06095546814782289,-0.743019647625592,1.539,0.361,0.2,0.1,0.5,0.5114306022845211,0.28552197775802757,0.15822357653805735,0.00288212675884405,0.6968417166605501,1.6549,2.933,0.757,0.944,0.782,1.201,0.174,0.377,0.168,0.004,0.58,0.8260000000000001,0.623,0.832,0.996,0.42000000000000004,28.0,55.0,26.0,1.0,85.0,0.2606,39.0,0.004,0.4041025641025641,0.4178050652340752,38.0,0.3450527464331639,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9850456539157315,-0.7879799999006946,-0.9859901182984657,-0.7524778417488006,1.539,0.361,0.2,0.1,0.5,0.17840676495477445,0.7304114999354515,0.31460657695855127,0.3297581379085051,0.10171702024271768,1.6549,2.933,0.757,0.944,0.782,1.201,0.061,0.965,0.333,0.422,0.085,0.9390000000000001,0.03500000000000003,0.667,0.5780000000000001,0.915,10.0,142.0,52.0,62.0,12.0,0.3732,55.6,0.061,0.45179856115107914,0.4598070739549838,38.0,0.877873403465923,4.0,4.0,2.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9981646628782046,-0.2762967600860877,-0.36071449499702296,-0.76647034670415,1.539,0.361,0.2,0.1,0.5,0.16987940912916696,0.397817394055957,0.24077152769210794,0.32919036551313546,0.5172413036096326,1.6549,2.933,0.757,0.944,0.782,1.201,0.058,0.526,0.255,0.421,0.431,0.942,0.474,0.745,0.579,0.569,9.0,77.0,40.0,62.0,63.0,0.3382,50.2,0.058,0.25338645418326694,0.26303962152572447,38.0,0.6004115661663663,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6364006798545845,-0.08999624517444171,-0.5443152217688711,-0.8214010016340795,1.539,0.361,0.2,0.1,0.5,0.40502599809452006,0.2767220593633871,0.48120733478637917,0.05833885084332826,0.43360575691238545,1.6549,2.933,0.757,0.944,0.782,1.201,0.138,0.366,0.51,0.075,0.361,0.862,0.634,0.49,0.925,0.639,22.0,54.0,80.0,11.0,53.0,0.29,44.0,0.075,0.3090909090909091,0.3028965517241379,38.0,0.5230282871079942,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.053276644749799984,-0.010797695459019208,0.02880721036985589,-0.034712821177139204,1.539,0.361,0.2,0.1,0.5,0.7840566209126301,0.22524300204836248,0.1601568112112312,0.19065554532222953,0.2947880205055468,1.6549000000000003,2.933,0.757,0.944,0.782,1.201,0.267,0.298,0.17,0.244,0.245,0.733,0.702,0.83,0.756,0.755,43.0,44.0,27.0,36.0,36.0,0.2448,37.2,0.17,0.08817204301075268,0.09117647058823529,38.0,0.03189859293895357,5.0,5.0,5.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6105961914019836,-0.022094230740328902,-0.21348981007154788,-0.5103064795377418,1.539,0.361,0.2,0.1,0.5,0.4217989155887106,0.23258574998121379,0.31030712656529236,0.24377737271175723,0.44643083515302606,1.6549,2.933,0.757,0.944,0.782,1.201,0.144,0.307,0.329,0.312,0.372,0.856,0.6930000000000001,0.671,0.688,0.628,23.0,45.0,51.0,46.0,54.0,0.2928,43.8,0.144,0.12420091324200913,0.13060109289617486,38.0,0.33912167793790055,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.1233660887165684,0.05503479746555442,-0.6802705464047603,-0.3511604076591467,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.18245188164738962,0.6638484735157046,0.030522752687324118,0.03957840981535119,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.241,0.703,0.039,0.033,0.748,0.759,0.29700000000000004,0.961,0.967,40.0,35.0,110.0,6.0,5.0,0.25359999999999994,39.2,0.033,0.49795918367346936,0.4899053627760253,38.0,0.30245796006150744,5.0,4.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8728634444173613,-0.22366512757815382,-0.32312153368469443,-0.12992260345966614,1.539,0.361,0.2,0.1,0.5,0.2513252011287151,0.3636068329258,0.2505466639692514,0.6615006066225019,0.12792069535373163,1.6549,2.933,0.757,0.944,0.782,1.201,0.086,0.48,0.265,0.846,0.107,0.914,0.52,0.735,0.15400000000000003,0.893,14.0,71.0,41.0,125.0,16.0,0.3568,53.4,0.086,0.4149812734082397,0.42443946188340814,38.0,0.3873931772849689,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8493949138903365,0.05602104851684524,0.14241611290020306,-0.23967621161450303,1.539,0.361,0.2,0.1,0.5,0.2665797459712812,0.1818108184640506,0.12974320815081744,0.5749062164792917,0.501860010934559,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.091,0.24,0.137,0.735,0.418,0.909,0.76,0.863,0.265,0.5820000000000001,15.0,35.0,21.0,109.0,61.0,0.32419999999999993,48.2,0.091,0.3784232365145228,0.3871684145589142,38.0,0.321877071730472,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7989075860129202,-0.31437128228840394,-0.9592519431074953,-0.818680114387471,1.539,0.361,0.2,0.1,0.5,0.2993965090916018,0.42256583348746257,0.6050724295324094,0.165736916556542,0.16212831133198424,1.6549,2.933,0.757,0.944,0.782,1.201,0.102,0.558,0.641,0.212,0.135,0.898,0.44199999999999995,0.359,0.788,0.865,16.0,82.0,100.0,31.0,20.0,0.3296,49.8,0.102,0.36947791164658633,0.3643203883495146,38.0,0.7228027314490726,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6926332929533989,-0.12422481269885588,-0.7882824182113766,-0.8214010016340795,1.539,0.361,0.2,0.1,0.5,0.36847479958029067,0.2989706282542563,0.6175374435831384,0.09489004935755765,0.2750270792247569,1.6549,2.933,0.757,0.944,0.782,1.201,0.126,0.395,0.654,0.121,0.229,0.874,0.605,0.346,0.879,0.771,20.0,58.0,102.0,18.0,34.0,0.30500000000000005,46.4,0.121,0.35517241379310344,0.35016393442622956,38.0,0.6066353813744276,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9460118865946731,0.033538530892834185,-0.21507731910791117,-0.4012643416410385,1.539,0.361,0.2,0.1,0.5,0.20377871371346246,0.19642445491965776,0.3475003025004845,0.5326749642198625,0.3745215646465328,1.6549,2.933,0.757,0.944,0.782,1.201,0.069,0.259,0.368,0.681,0.312,0.931,0.741,0.632,0.31899999999999995,0.688,11.0,38.0,58.0,101.0,46.0,0.3378,50.8,0.069,0.31496062992125984,0.31568975725281234,38.0,0.39897301955911424,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9054239633257103,-0.3446269164372595,-0.46322726142652476,-0.8451297816840989,1.539,0.361,0.2,0.1,0.5,0.23016086383828827,0.44223199568421867,0.26299022424302243,0.21778027806704742,0.5017366381674233,1.6549,2.933,0.757,0.944,0.782,1.201,0.078,0.584,0.279,0.278,0.418,0.922,0.41600000000000004,0.721,0.722,0.5820000000000001,13.0,86.0,44.0,41.0,61.0,0.32739999999999997,49.0,0.078,0.2710204081632653,0.28149053145998776,38.0,0.6396019807183984,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7362619634871617,0.14120726315544507,-0.693772091824491,-0.6450050369122712,1.539,0.361,0.2,0.1,0.5,0.34011616373334486,0.1264397789489607,0.7286365807369585,0.23790606227367883,0.22180141430705716,1.6549,2.933,0.757,0.944,0.782,1.201,0.116,0.167,0.772,0.304,0.185,0.884,0.833,0.22799999999999998,0.696,0.815,19.0,25.0,121.0,45.0,27.0,0.3088000000000001,47.4,0.116,0.3780590717299578,0.37538860103626936,38.0,0.5540615888448421,5.0,4.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.23507043819806084,0.02607500718992335,-0.767630265715286,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.06542871517126043,0.3217470301552894,0.2911819341280849,0.7694084273883861,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.086,0.341,0.372,0.641,0.929,0.914,0.659,0.628,0.359,11.0,13.0,53.0,55.0,94.0,0.3022,45.2,0.071,0.368141592920354,0.37749834546657846,38.0,0.49240644579236403,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.4055985447851938,0.08593977589041833,0.0039012428517368747,-0.6311053338786798,1.539,0.361,0.2,0.1,0.5,0.555047385889624,0.16236364567122807,0.23922504647514298,0.03200964708923408,0.6662542748747708,1.6549,2.933,0.757,0.944,0.782,1.201,0.189,0.214,0.253,0.041,0.555,0.8109999999999999,0.786,0.747,0.959,0.44499999999999995,30.0,32.0,40.0,6.0,81.0,0.25040000000000007,37.8,0.041,0.3386243386243386,0.3488817891373801,38.0,0.2816362243515072,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9593584443330686,-0.3294964383241717,-0.2754610736653378,-0.16036629068966624,1.539,0.361,0.2,0.1,0.5,0.19510345118350536,0.4323971849107116,0.150777012971758,0.6979339598682115,0.1786883910658135,1.6549,2.933,0.757,0.944,0.782,1.201,0.067,0.571,0.16,0.892,0.149,0.933,0.42900000000000005,0.84,0.10799999999999998,0.851,11.0,84.0,25.0,132.0,22.0,0.3678,54.8,0.067,0.44379562043795623,0.4506797172376292,38.0,0.43117056175306107,5.0,4.0,3.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5263451226377238,0.18187611565118678,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.47656211028547946,0.10000502482672859,0.8731013551286941,0.10142662811061277,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.162,0.132,0.925,0.13,0.086,0.838,0.868,0.07499999999999996,0.87,0.914,26.0,19.0,145.0,19.0,13.0,0.28700000000000003,44.4,0.086,0.4882882882882883,0.4766550522648083,38.0,0.5571586332488931,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7133607364194279,0.14120726315544507,-0.7784217445221109,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.35500196132737183,0.1264397789489607,0.7836588549904114,0.22298677706872042,0.16681262766453567,1.6549,2.933,0.757,0.944,0.782,1.201,0.121,0.167,0.83,0.285,0.139,0.879,0.833,0.17000000000000004,0.7150000000000001,0.861,19.0,25.0,130.0,42.0,20.0,0.30839999999999995,47.2,0.121,0.4135593220338983,0.40570687418936446,38.0,0.569511575102672,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7989075860129202,-0.4832365439001005,-0.9592519431074953,-0.7469889242830137,1.539,0.361,0.2,0.1,0.5,0.2993965090916018,0.5323282535350653,0.49531000948480663,0.21233619012443927,0.11552903776408696,1.6549,2.933,0.757,0.944,0.782,1.201,0.102,0.703,0.525,0.272,0.096,0.898,0.29700000000000004,0.475,0.728,0.904,16.0,103.0,82.0,40.0,14.0,0.3396,51.0,0.096,0.3827450980392157,0.3856301531213192,38.0,0.7470962493258825,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.20440537387025448,-0.419631017216405,-0.48177406216834395,-0.10648338974160176,1.539,0.361,0.2,0.1,0.5,0.6858229469843345,0.4909846611906632,0.22629297921876035,0.2422383496836243,0.009561062922617587,1.6548999999999996,2.933,0.757,0.944,0.782,1.201,0.234,0.649,0.24,0.31,0.008,0.766,0.351,0.76,0.69,0.992,37.0,95.0,37.0,46.0,1.0,0.2882,43.2,0.008,0.3648148148148148,0.3769604441360167,38.0,0.3030734607491513,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
0.12066112155020614,-0.6048308915453928,-0.35479650469522606,-0.01060877878926051,1.539,0.361,0.2,0.1,0.5,0.897116169007634,0.6113645795045053,0.023377648547391622,0.09326362477934669,0.029777978161122418,1.6549,2.933,0.757,0.944,0.782,1.201,0.306,0.808,0.025,0.119,0.025,0.694,0.19199999999999995,0.975,0.881,0.975,49.0,119.0,4.0,18.0,4.0,0.2566,38.8,0.025,0.5670103092783505,0.5758378799688232,38.0,0.27272432414502135,5.0,4.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6818100620356684,-0.08547110776474695,-0.008712432241667024,-0.16334516192105342,1.539,0.361,0.2,0.1,0.5,0.3755098996768155,0.27378072004708554,0.13600686090999808,0.5155912450744997,0.35401127429160123,1.6549,2.933,0.757,0.944,0.782,1.201,0.128,0.362,0.144,0.659,0.295,0.872,0.638,0.856,0.34099999999999997,0.7050000000000001,21.0,53.0,23.0,97.0,43.0,0.3176,47.4,0.128,0.3071729957805907,0.3224181360201511,38.0,0.23483469099078397,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6962803836249103,-0.13180496733460337,-0.5163901991790636,-0.7676533569670252,1.539,0.361,0.2,0.1,0.5,0.3661041906438083,0.30389772876749216,0.4358804006988992,0.13219662732762533,0.41682105256217505,1.6549,2.933,0.757,0.944,0.782,1.201,0.125,0.401,0.462,0.169,0.347,0.875,0.599,0.538,0.831,0.653,20.0,59.0,72.0,25.0,51.0,0.3008,45.4,0.125,0.2431718061674009,0.24095744680851067,38.0,0.5280322267764006,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5419140075895171,-0.12422481269885588,-0.8897491736899344,-0.7290371957970074,1.539,0.361,0.2,0.1,0.5,0.4664423350668138,0.2989706282542563,0.683490834644201,0.056958987665131314,0.14903721436959746,1.6549,2.933,0.757,0.944,0.782,1.201,0.159,0.395,0.724,0.073,0.124,0.841,0.605,0.276,0.927,0.876,25.0,58.0,113.0,11.0,18.0,0.29500000000000004,45.0,0.073,0.43377777777777776,0.42657627118644065,38.0,0.5712312974438287,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9417945277759622,0.043461413550115,0.144701570449757,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.20651999694562453,0.18997458119242522,0.12009389801523272,0.3714687414504677,0.7668427823962498,1.6549,2.933,0.757,0.944,0.782,1.201,0.07,0.251,0.127,0.475,0.639,0.9299999999999999,0.749,0.873,0.525,0.361,11.0,37.0,20.0,70.0,93.0,0.3124,46.2,0.07,0.37056277056277054,0.3805377720870678,38.0,0.44375351702238464,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9371368969890783,0.20876700886015565,0.14017501838245128,-0.06748233802216039,1.539,0.361,0.2,0.1,0.5,0.20954745695709903,0.08252594424089882,0.23048479381050788,0.7438645233284966,0.3884772816629976,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.071,0.109,0.244,0.951,0.323,0.929,0.891,0.756,0.049000000000000044,0.677,11.0,16.0,38.0,140.0,47.0,0.3396,50.4,0.071,0.4587301587301587,0.4650176678445229,38.0,0.33839031556346144,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.041876835226290376,-0.5633486384694644,-0.4566800254622734,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.19100455710291125,0.5792965579022407,0.49329959029254317,0.18416540154532587,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.252,0.614,0.631,0.153,0.929,0.748,0.386,0.369,0.847,11.0,37.0,96.0,93.0,22.0,0.3442,51.8,0.071,0.3722007722007722,0.36746077861708315,38.0,0.5006888928060536,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7290611695270433,-0.5672520572163394,-0.3733676576867171,-0.8238837694785898,1.539,0.361,0.2,0.1,0.5,0.34479667980742185,0.5869383371906206,0.059875140305745506,0.11695437003149477,0.5463354726647173,1.6549,2.933,0.757,0.944,0.782,1.201,0.118,0.775,0.063,0.15,0.455,0.882,0.22499999999999998,0.937,0.85,0.5449999999999999,19.0,114.0,10.0,22.0,67.0,0.3122,46.4,0.063,0.4413793103448276,0.451249199231262,38.0,0.6233911634771724,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8493949138903365,-0.08179934156628305,-0.03177237868511231,-0.3936530827008706,1.539,0.361,0.2,0.1,0.5,0.2665797459712812,0.27139407201808396,0.15338247412723904,0.47482125027315286,0.48872245761024297,1.6549,2.933,0.757,0.944,0.782,1.201,0.091,0.359,0.162,0.607,0.407,0.909,0.641,0.838,0.393,0.593,15.0,53.0,25.0,90.0,60.0,0.3252,48.6,0.091,0.3045267489711934,0.31414514145141453,38.0,0.3391549292106506,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
