,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq
57,-0.7466498567742821,0.17803870517674686,-0.14092677380956742,0.05251464780459726,2.4878020330967168,0.6767743416351145,1.715327561341104,1.2570329879762716,1.0403630759507927,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84823,0.89382,1.81803,1.60686,0.86594,0.15176999999999996,0.10618000000000005,0.81803,0.60686,0.13405999999999996,136.0,131.0,284.0,237.0,127.0,0.84823,0.00646
58,-0.2715907288031616,0.5410731121693759,0.15216735860789832,-0.4209563264710923,2.7965904662779453,0.4408019770899057,1.7607887398149604,0.640488421515845,1.5386303953013438,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95352,0.58217,1.86621,0.81874,1.28067,0.046479999999999966,0.41783000000000003,0.8662099999999999,0.18125999999999998,0.28067,153.0,86.0,291.0,121.0,188.0,0.58217,0.01859
59,0.2941610425590768,0.23517398062545847,0.370002822060791,0.07888256427603202,3.1643291176634003,0.639636412593452,1.420361253067034,0.5976450491160209,1.3553281675600932,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.0789,0.84477,1.5054,0.76397,1.1281,0.07889999999999997,0.15522999999999998,0.5054000000000001,0.23602999999999996,0.1281000000000001,173.0,124.0,235.0,113.0,165.0,0.76397,0.01381
60,-0.13674152020710226,0.427341534959933,-0.34711243353160137,0.011662754027090622,2.884242451865384,0.5147275022760436,2.0113950795194975,0.8340388382522254,0.9328961280868501,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.9834,0.6798,2.13182,1.06615,0.77649,0.016599999999999948,0.32020000000000004,1.1318199999999998,0.06614999999999993,0.22351,158.0,100.0,333.0,158.0,114.0,0.6798,0.00237
61,0.39281537182802817,-0.20812198791517617,-0.26218134496001677,0.29400297781323737,3.228454431688219,0.9277787921448645,1.5431385820791466,0.673348003890386,0.8045801901973847,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.10076,1.22532,1.63553,0.86074,0.66969,0.10075999999999996,0.22531999999999996,0.6355299999999999,0.13926000000000005,0.33031,176.0,180.0,255.0,127.0,98.0,0.66969,0.01187
62,-0.7336684128755344,0.3896889976418507,-0.8331180544986017,-0.1938644340799418,2.496239971630903,0.5392016515327971,2.302824583891294,1.0884486462171352,0.750585146727871,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.85111,0.71213,2.4407,1.39136,0.62474,0.14888999999999997,0.28786999999999996,1.4407,0.39135999999999993,0.37526000000000004,136.0,105.0,381.0,206.0,92.0,0.62474,0.04751
63,0.05630633988894744,-0.024468666375057305,-0.03563924134053899,-0.3239717342428,3.0097235609278163,0.8084041331437873,1.515260873727563,0.4903953118143642,1.3535161203864694,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02619,1.06767,1.60598,0.62687,1.12659,0.026189999999999936,0.0676699999999999,0.60598,0.37312999999999996,0.12658999999999998,164.0,157.0,251.0,93.0,165.0,0.62687,0.00262
64,-0.9103255014449472,0.17466638701825388,-0.5038530319230066,-0.1459522673421208,2.381412864060785,0.6789663484381351,1.9490376223118193,1.2344186621668372,0.9334645030224241,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.81196,0.89672,2.06573,1.57796,0.77696,0.18803999999999998,0.10328000000000004,1.0657299999999998,0.57796,0.22304000000000002,130.0,132.0,323.0,233.0,114.0,0.77696,0.00612
65,0.04408016323774322,-0.04610012009791009,-0.03563924134053899,0.21379155385072973,3.0017765461045336,0.8224645780636416,1.5012004288077088,0.8478884638984412,1.0039699831256752,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02348,1.08624,1.59108,1.08385,0.83565,0.023479999999999945,0.0862400000000001,0.59108,0.08384999999999998,0.16435,164.0,160.0,248.0,160.0,122.0,0.83565,0.00426
66,-0.2989206834978062,0.45507568426958045,0.3188778595858601,-0.4264939599545535,2.778825995726426,0.49670030522477276,1.596528586044418,0.6546534303031143,1.6505916827012688,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.94746,0.656,1.69212,0.83684,1.37386,0.05254000000000003,0.344,0.6921200000000001,0.16315999999999997,0.3738600000000001,152.0,96.0,264.0,124.0,201.0,0.656,0.01629
