,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_flow,zapotillo_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,supplied_demand_GINI,experiment,scenario_name
0,-0.93869564453287,0.2795597018528069,0.893372431096355,-0.7991722945357246,10.27369149730866,1.4390179168136428,1.0298217853695197,0.9330183634243363,0.521786099124827,0.0,8.321690112820015,1.9520013844886452,2.4688397021831623,0.521786099124827,0.9330183634243363,3.8166541034693697,0.9982710307190616,1.2147277132065788,1.0218945139275826,1.5731943819169905,2.93292,0.75717,0.94351,0.78229,1.20143,1.30132,1.31842,1.28746,1.30629,1.30943,0.30132000000000003,0.3184199999999999,0.28746000000000005,0.30628999999999995,0.3094300000000001,209.0,194.0,201.0,193.0,192.0,1.28746,0.05741,0.004294395761407457,GINI optimization for all,
1,0.1489261144752894,-0.10413390778229649,0.7028883501024559,-0.10435143500610561,3.554184368661719,0.325674015104617,1.3430759946211883,0.43423677936603333,0.6848479939534824,1.0,2.8788893386159926,0.6752950300457267,1.6687500097258052,0.6848479939534824,0.43423677936603333,1.6282559469791016,0.4759028857211345,0.5406456945717444,0.4638399159369359,0.7448639074591439,2.93292,0.75717,0.94351,0.78229,1.20143,0.55517,0.62853,0.57302,0.59293,0.61998,0.44482999999999995,0.37146999999999997,0.42698,0.40707000000000004,0.38002,89.0,92.0,89.0,88.0,91.0,0.55517,0.07911,0.026088098517323702,GINI optimization for all,
2,0.39174916809382665,-0.26907407703631664,0.5407473496194103,0.73446868840736,3.6272006971573787,1.0832932122839547,0.4463875869897519,2.1509312700532504,0.20235630038851876,2.0,2.938032564697477,0.6891681324599019,1.5296807992737067,0.20235630038851876,2.1509312700532504,1.8175527623774572,0.5915002861456166,0.6779291809416558,0.5861790605425036,0.9646032837048307,2.93292,0.75717,0.94351,0.78229,1.20143,0.61971,0.7812,0.71852,0.74931,0.80288,0.38029,0.2188,0.28147999999999995,0.25068999999999997,0.19711999999999996,99.0,115.0,112.0,111.0,118.0,0.61971,0.02745,0.04673904162195435,GINI optimization for all,
3,0.4371472316197659,-0.5076520568986165,0.5329338635645307,0.8619587780996686,1.9693817871726234,1.2018260806581431,0.5963592470181317,2.189493822976544,0.27077617129311626,3.0,1.5951992476098251,0.37418253956279846,1.7981853276762747,0.27077617129311626,2.189493822976544,1.1327278923113702,0.5561671821498123,0.6952563792662132,0.5839908738789373,0.8962071738012682,2.93292,0.75717,0.94351,0.78229,1.20143,0.38621,0.73453,0.73688,0.74651,0.74595,0.6137900000000001,0.26547,0.26312,0.25349,0.25405,62.0,108.0,115.0,110.0,109.0,0.38621,0.03932,0.0874032858916802,GINI optimization for all,
4,-0.21179833351910127,0.1598068975010125,0.9870711026919217,-0.1476600459222689,7.1540280561797,1.3028949995753423,1.014956052364749,0.8161049370582633,0.472207166214826,4.0,5.794762725505557,1.3592653306741431,2.3178510519400914,0.472207166214826,0.8161049370582633,2.94491306267252,0.7178014090168613,0.9695128693412686,0.7581005712047338,1.1513404496877635,2.93292,0.75717,0.94351,0.78229,1.20143,1.00409,0.94801,1.02756,0.96908,0.95831,0.004089999999999927,0.05198999999999998,0.02756000000000003,0.030919999999999948,0.041690000000000005,161.0,139.0,160.0,143.0,140.0,0.94801,0.00014,0.016700869157640536,GINI optimization for all,
5,0.7906183420272124,-0.15297642078008275,0.8452493004168546,0.9365058951023822,1.7952168862903988,1.2313373013213185,0.2702875987735272,1.0832041255072018,0.20972445162696515,5.0,1.4541256778952232,0.34109120839517576,1.5016249000948456,0.20972445162696515,1.0832041255072018,1.287438617930831,0.30562430898193754,0.39970206964526106,0.34116927081347403,0.48986770508655836,2.93292,0.75717,0.94351,0.78229,1.20143,0.43896,0.40364,0.42363,0.43612,0.40774,0.56104,0.59636,0.57637,0.5638799999999999,0.59226,70.0,59.0,66.0,64.0,60.0,0.40364,0.19459,0.01877076333236972,GINI optimization for all,
6,0.4687470206208341,-0.9848243398495565,0.029218296059618565,0.9731982376840075,0.053939240990602294,1.4429300534708365,0.2918975761258953,3.416665506403382,0.5357920979344383,6.0,0.04369078520238786,0.010248455788214436,1.7348276295967318,0.5357920979344383,3.416665506403382,0.3279273134998044,0.6463310124261874,0.8337421045827003,0.6993655954342557,1.1186624496906619,2.93292,0.75717,0.94351,0.78229,1.20143,0.11181,0.85361,0.88366,0.894,0.93111,0.88819,0.14639000000000002,0.11634,0.10599999999999998,0.06889,18.0,125.0,138.0,132.0,136.0,0.11181,0.00685,0.18278749874121916,GINI optimization for all,
7,0.5848791956971668,-0.026909123901019558,0.36323820967619513,0.6566945915974212,6.626948422063204,0.6562709270254754,0.8384010086590978,2.9530130667503838,0.6609067629753511,7.0,5.3678282218711955,1.2591202001920088,1.4946719356845732,0.6609067629753511,2.9530130667503838,3.2356413781097597,0.778629091551732,1.033825116973685,0.8739695746360565,1.3064309765936475,2.93292,0.75717,0.94351,0.78229,1.20143,1.10322,1.02834,1.09572,1.11719,1.0874,0.10322000000000009,0.028340000000000032,0.09572000000000003,0.1171899999999999,0.08739999999999992,177.0,151.0,171.0,165.0,159.0,1.02834,0.00046,0.014250709240095945,GINI optimization for all,
8,0.43314085493068655,0.008164517121159544,0.536960325319241,0.46878984242732563,7.136175842641915,1.3409223130798638,0.3801392045625153,2.5487764446315744,0.67209410606,8.0,5.780302432539951,1.3558734101019638,1.7210615176423791,0.67209410606,2.5487764446315744,3.356431237718899,0.8143185402778834,1.02800534988817,0.8818899612227438,1.3365404713079532,2.93292,0.75717,0.94351,0.78229,1.20143,1.1444,1.07548,1.08955,1.12732,1.11246,0.14440000000000008,0.07547999999999999,0.08955000000000002,0.1273200000000001,0.11246,183.0,158.0,170.0,167.0,163.0,1.07548,0.00327,0.012658378399808282,GINI optimization for all,
9,0.722309272990324,-0.5676051835594893,0.23788205969047493,0.9369207066688765,1.0269437660051315,0.21241889751800197,1.2472651322320354,2.5910367931148013,0.45713748188372505,9.0,0.8318244504641565,0.19511931554097497,1.4596840297500373,0.45713748188372505,2.5910367931148013,0.9119983621126234,0.48689299555818744,0.6956470709763449,0.5098610636369333,0.8592805335732433,2.93292,0.75717,0.94351,0.78229,1.20143,0.31095,0.64304,0.7373,0.65175,0.71521,0.6890499999999999,0.35696000000000006,0.26270000000000004,0.34824999999999995,0.28479,50.0,94.0,115.0,96.0,105.0,0.31095,0.06144,0.12096721981525384,GINI optimization for all,
10,0.09811751046577996,-0.597098428244504,0.978884198319923,0.04760117670873004,0.41703714941337083,1.3946816366243235,1.168058229418845,0.1517399880299775,0.7410609451722232,10.0,0.3378000910248304,0.07923705838854046,2.5627398660431684,0.7410609451722232,0.1517399880299775,0.24347251822432572,0.43601278015480033,0.5445137402001147,0.44161236286185734,0.682266137978474,2.93292,0.75717,0.94351,0.78229,1.20143,0.08301,0.57585,0.57711,0.56451,0.56788,0.91699,0.42415,0.42289,0.43549000000000004,0.43211999999999995,13.0,85.0,90.0,83.0,83.0,0.08301,0.10314,0.1688155516897769,GINI optimization for all,
11,0.4515205956567334,-0.3599825953889422,-0.2616654286458714,0.7971966301792937,2.7410063845273287,0.48676162276133117,0.08523500302515724,3.0382319400321474,0.2578140587907066,11.0,2.2202151714671365,0.5207912130601925,0.5719966257864884,0.2578140587907066,3.0382319400321474,1.474554049790535,0.5488069752976987,0.6768359541091153,0.5810894447372903,0.8521232553599414,2.93292,0.75717,0.94351,0.78229,1.20143,0.50276,0.72481,0.71736,0.74281,0.70926,0.49724,0.27519000000000005,0.28264,0.25719000000000003,0.29074,81.0,106.0,112.0,110.0,104.0,0.50276,0.04048,0.058363261701501315,GINI optimization for all,
