,calderon_lared_flow,chapala_flow,pozos_flow,toluquilla_flow,scenario,policy,model,drought_condition,probability
4948,2.031660568676481,8.165293527370645,0.5922167451512874,1.1816528629530378,318609,None,AMGmodel,NO,0.25
4949,3.8381533000648256,0.7416130317363673,2.693023157450677,0.8100687016947146,347736,None,AMGmodel,HIGH,1.0
4950,3.286933130947991,9.373153458695974,1.719143551969626,0.5768867845718998,344346,None,AMGmodel,NO,0.01
4951,2.425464895466963,8.941769320524763,2.855874413122325,0.1406186081107747,370654,None,AMGmodel,NO,0.02
4952,1.372088469135652,0.8405044718223336,0.7556366246476317,0.214625725375607,315153,None,AMGmodel,HIGH,1.0
4953,0.1292368648275165,6.41533827852384,2.2445309574696264,0.080772179566245,328926,None,AMGmodel,LOW,0.97
4954,4.02293013870411,5.35351047632172,0.8010744436938294,0.5985959225953206,356079,None,AMGmodel,LOW,0.95
4955,3.3568398195023184,8.790471436302662,4.264146072424997,1.057925574746852,307146,None,AMGmodel,NO,0.0
4956,4.459654909396992,11.126672553303855,3.789686024005283,0.0623407706811523,383076,None,AMGmodel,NO,0.0
4957,2.4849788616286763,5.220620725851741,0.8085418274624264,0.9434699187392964,336090,None,AMGmodel,LOW,0.98
4958,1.187904932076079,9.403465287216466,0.8080782178687724,0.5104765651206538,317976,None,AMGmodel,NO,0.15
4959,1.9860714320132853,10.239768008217943,1.0578971431359687,1.3426497850589874,348898,None,AMGmodel,NO,0.0
4960,4.2492741823487945,4.487708082632605,0.4397864803511148,0.4827747192151745,396619,None,AMGmodel,MID,0.67
4961,3.57438404333852,2.6969318178942414,2.5669553436702706,1.2775338182780236,315799,None,AMGmodel,MID,0.75
4962,3.917197505112027,0.865513019253835,4.22729184578598,0.1394907428013911,348716,None,AMGmodel,HIGH,1.0
4963,1.854940605970486,4.554063864677905,4.097591490049126,0.8980210780336311,329170,None,AMGmodel,LOW,0.87
4964,3.19771077946073,4.840117534239266,1.196412977530174,0.5116953910677156,341739,None,AMGmodel,LOW,0.99
