aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Pozos,delivered_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,ZAs_below_128,experiment_name,supplied_demand_deficit_PP1_min,supplied_demand_deficit_PP1_compromise,supplied_demand_GINI_min,supplied_demand_GINI_compromise,energy_costs_min,energy_costs_compromise
-0.31723779570615784,-0.5968538365782416,-0.48177406216834395,-0.17106561901484185,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.5693931127909975,0.5946939937758571,0.8156981466335665,0.4711752348493554,0.9134395119502238,3.3644000000000007,0.19413842370842657,0.7854181456778918,0.8645349770210987,0.6022991471073219,0.760296718938787,0.8058615762915734,0.2145818543221082,0.13546502297890128,0.3977008528926781,0.23970328106121297,31.110895009060396,115.37784323693518,135.02167753105132,88.99038230880144,111.37211142760685,0.6413374824907052,96.37458190269103,0.19413842370842657,0.1944155990911341,0.1900917562812805,0.3917328283668963,5.0,2.0,1.0,4.0,DST,False,False,False,False,False,False
0.20796505778342245,-0.585884383524963,-0.41756942517773066,-0.13258017641309727,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.9107749675592247,0.587563849291226,0.781095277074299,0.15480891777226222,0.9301569883029885,3.3644000000000007,0.3105348705191378,0.776001294460045,0.8278603919889419,0.1978908742278279,0.774211425116547,0.6894651294808622,0.22399870553995505,0.1721396080110581,0.8021091257721721,0.22578857488345305,49.7635530815002,113.99450878053484,129.29390002590114,29.23860117938936,113.41040801406979,0.5772997712624999,87.14019421627907,0.1978908742278279,0.24268162885749026,0.2391001064406919,0.33599976072480336,5.0,2.0,2.0,4.0,DST,False,False,False,False,False,False
-0.16976323925164505,-0.7128557392962958,-0.5375439228168284,-0.17345719784463465,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6652515744864308,0.6700952305425922,0.7765473192883463,0.3737622469145568,0.8787436287680742,3.3644000000000003,0.22682201301537516,0.8850012929485361,0.8230401424932202,0.4777769837787173,0.7314177775322002,0.7731779869846248,0.11499870705146387,0.17695985750677978,0.5222230162212826,0.26858222246779984,36.34847598877859,130.00659712817145,128.54108123854203,70.59209140344011,107.14177792737158,0.6288116419536097,94.52600473726075,0.22682201301537516,0.207574821591678,0.21139834032569135,0.39840502480235096,5.0,2.0,1.0,3.0,DST,False,False,False,False,False,False
-0.5800707063566344,-0.4775969341509323,-0.4658489338859765,-0.11990954701381501,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.39855172086818774,0.517177007198106,0.8828637998277787,0.6752680735728326,0.8905393985330953,3.3644000000000007,0.13588889840336357,0.6830407070394541,0.9357219187599164,0.8631892228201598,0.7412359263339258,0.8641111015966364,0.3169592929605459,0.0642780812400836,0.13681077717984025,0.25876407366607423,21.77634478722936,100.3386082367944,146.13953921086377,127.53718698179675,108.5799900557691,0.6718153346713639,100.87433385449069,0.13588889840336357,0.21882669816906072,0.21194092657792088,0.41085653035183956,4.0,1.0,1.0,4.0,DST,False,False,False,False,False,False
0.30992085794448476,-0.35209918291133074,-0.40874277883381466,-0.106631625085648,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.9770462376639152,0.43560346889236495,0.9273183373496147,0.10540420603041373,0.9190277500636919,3.3644000000000003,0.3331305072176845,0.5753057410518413,0.9828380029799642,0.13473726694048355,0.7649480604307346,0.6668694927823156,0.4246942589481587,0.017161997020035846,0.8652627330595164,0.2350519395692654,53.38452860794795,84.51235303087877,153.4980532087652,19.90758405331121,112.0534634708619,0.5581919157241416,84.67119647435301,0.13473726694048355,0.30787317221626576,0.304987437524076,0.29434861119381955,4.0,3.0,1.0,4.0,DST,False,False,False,False,False,False
-0.7375784231221745,-0.5851385924652127,-0.5378957612251343,-0.15058777881577315,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.2961717049705867,0.5870790851023883,0.8597921596939492,0.7577072387991609,0.8636498114339153,3.3644000000000003,0.10098174118788879,0.7753610616776848,0.9112689517460049,0.9685704806444005,0.7188545156573978,0.8990182588121112,0.22463893832231518,0.08873104825399514,0.031429519355599456,0.2811454843426022,16.182434615039863,113.90045865194439,142.32051428464703,143.10738738304443,105.3014477423779,0.6950073501826755,104.16244853541073,0.10098174118788879,0.22339641678403546,0.22187873719551118,0.5028001389070736,3.0,1.0,1.0,3.0,DST,False,False,False,False,False,False
-0.17137200139845143,-0.8834216842500677,-0.5145200529138647,-0.5784153781877484,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6642058790910067,0.7809630947625441,0.6507139396314682,0.11158512508695702,1.1569319614280245,3.3644000000000007,0.2264654761146183,1.0314255602898386,0.6896729668546362,0.14263828125692074,0.9629664173724457,0.7735345238853817,0.03142556028983856,0.3103270331453638,0.8573617187430793,0.037033582627554296,36.291340559972596,151.516306645777,107.71201097426226,21.074967882466417,141.06019461236437,0.6106337403776919,91.53096413496853,0.14263828125692074,0.31958717798696873,0.329372628216534,0.5369322791875331,4.0,2.0,2.0,3.0,DST,False,False,False,False,False,False
-0.5800707063566344,-0.5715816238810902,-0.4417698751225531,-0.33499504451689055,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.39855172086818774,0.5782670555227086,0.806122363306951,0.5354625001958335,1.0459963601063194,3.3644000000000007,0.13588889840336357,0.7637229284451852,0.854385880014564,0.684476991408552,0.8706297354192898,0.8641111015966364,0.2362770715548148,0.14561411998543605,0.315523008591448,0.12937026458071021,21.77634478722936,112.19081810052707,133.4366079391079,101.13225203716176,127.53425010257314,0.661820886738191,99.21405459331984,0.13588889840336357,0.2013606039126496,0.19816728005882828,0.4821043124692921,5.0,1.0,1.0,4.0,DST,False,False,False,False,False,False
-0.1336694414988127,-0.08478709057139078,0.08282494558699316,-0.0121638548341765,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6887125430257719,0.26185060887140404,0.7815521764970506,0.4551419513320136,1.1771427202737603,3.3644000000000007,0.23482118853854753,0.3458286477026707,0.8283446465303794,0.581803942195051,0.9797887394163748,0.7651788114614525,0.6541713522973294,0.17165535346962058,0.41819605780494895,0.020211260583625212,37.63035262662656,50.80219208208085,129.36953011869647,85.9621925306824,143.5244134870198,0.5941174328766048,89.45773616902122,0.23482118853854753,0.2596582227019966,0.2655974716692795,0.0783613331228433,4.0,3.0,1.0,3.0,DST,False,False,False,False,False,False
-0.4471629187036703,-0.8199455575405328,-0.5087065881826041,-0.20388436452117575,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.4849417828426144,0.7397036124013463,0.6881946699173465,0.5342943802186215,0.9172655546200719,3.3644000000000007,0.16534417293869977,0.976933760360923,0.7293977136009253,0.6829837939440911,0.7634813060409966,0.8346558270613003,0.023066239639076946,0.2706022863990747,0.31701620605590886,0.23651869395900338,26.49658478932287,143.5114669505209,113.9161578135974,100.91163041771718,111.83860586427002,0.6636281493771272,99.33488916708568,0.16534417293869977,0.19895067587200196,0.205377265993361,0.4949248572369957,4.0,1.0,1.0,4.0,DST,False,False,False,False,False,False
-0.24788143463026496,-0.16240610653579313,0.08282494558699316,-0.0121638548341765,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6144747474903279,0.31230296924826556,0.731099816120189,0.5293797468674575,1.1771427202737603,3.3644000000000007,0.20950931124134214,0.41246157110025017,0.7748716425777733,0.6767014614766436,0.9797887394163748,0.7904906887586578,0.5875384288997498,0.2251283574222267,0.32329853852335644,0.020211260583625212,33.574096569565576,60.59056154170058,121.0182026557138,99.98340866818592,143.5244134870198,0.6106665451624769,91.73813658443714,0.20950931124134214,0.24445953265327416,0.24929728905601348,0.12631908539680692,4.0,3.0,1.0,4.0,DST,False,False,False,False,False,False
-0.23759152462357513,-0.365365539379557,-0.14067231090900822,-0.06087923625281602,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6211631889946763,0.44422660059671204,0.7444494014941434,0.49102630744099346,1.0635345014734754,3.3644000000000007,0.21178978050159614,0.5866943950218647,0.7890204837050261,0.6276745981217026,0.8852275179361249,0.7882102194984039,0.4133056049781353,0.2109795162949739,0.37232540187829744,0.11477248206387514,33.939544265966504,86.18534510480005,123.22794582967374,92.73963398527049,129.67260716839104,0.6200813550572629,93.15301527082036,0.21178978050159614,0.19624376161341653,0.19987074933535506,0.20112715279123908,5.0,3.0,1.0,4.0,DST,False,False,False,False,False,False
0.5589448237225992,-0.6777464017751045,-0.6606117164112248,-0.012902767039980684,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,1.1389118154196896,0.647274161153818,0.8793624545134784,0.004462386004323043,0.6943891829086916,3.3644000000000003,0.38831966811941543,0.8548612844915594,0.9320109436849646,0.005704228672643905,0.5779712947876429,0.6116803318805846,0.1451387155084406,0.06798905631503538,0.9942957713273561,0.42202870521235714,62.22865208260129,125.57903304648404,145.5599651124017,0.8428062579755846,84.66416050682723,0.5517734839512454,83.77492340125796,0.005704228672643905,0.33688811338734104,0.336247407873149,0.4775514272372273,4.0,3.0,1.0,4.0,DST,False,False,False,False,False,False
-0.41400128101701583,-0.34429586453312866,-0.28369090612000863,-0.5035584652126109,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.5064968473389398,0.43053131194653366,0.8511067770314721,0.3179511502728632,1.2583139134101917,3.3644000000000007,0.17269351761857846,0.5686068940066774,0.9020635647636838,0.40643415117597287,1.0473511680244973,0.8273064823814216,0.4313931059933226,0.09793643523631623,0.5935658488240272,0.04735116802449735,27.67432532287382,83.52829310242113,140.88283180133303,60.05110694612727,153.4212999786073,0.619429859117882,93.1115714302725,0.17269351761857846,0.28552900058445513,0.2899369065090315,0.386386629220691,4.0,3.0,1.0,3.0,DST,False,False,False,False,False,False
-0.1890007619437009,-0.7128557392962958,-0.4155616558906803,-0.17200919094577782,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6527471847365945,0.6700952305425922,0.69725884578635,0.38720784114865,0.9570908977858136,3.3644000000000003,0.22255855695850485,0.8850012929485361,0.7390045725952298,0.4949643683027249,0.7966297273030436,0.7774414430414951,0.11499870705146387,0.2609954274047702,0.5050356316972751,0.2033702726969564,35.6652524865612,130.00659712817145,115.4165415478504,73.13154696638692,116.69435438255765,0.6276317036216078,94.18285850230552,0.22255855695850485,0.19727198803906004,0.2073255154696278,0.37235683701911365,5.0,2.0,1.0,4.0,DST,False,False,False,False,False,False
-0.882237621583762,-0.8962296769927942,-0.33574494618556605,-0.4134365562906863,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.20214322597055484,0.7892882900453163,0.5261849249753018,0.6808840124404992,1.1658995465683284,3.3644000000000003,0.06892209682849587,1.042420726728102,0.5576882501202086,0.8703680279440834,0.970430541126432,0.9310779031715042,0.04242072672810204,0.4423117498797914,0.1296319720559166,0.02956945887356799,11.044841496477853,153.13149544254597,87.09885091063174,128.59786358339338,142.1535772375041,0.7019659285494644,104.4053257341106,0.06892209682849587,0.2599315939747532,0.2689292405609006,0.631912200263202,3.0,2.0,1.0,2.0,DST,False,False,False,False,False,False
0.13706493147807636,-0.8199727078491461,-0.46603848980896184,-0.1550366155184486,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.8646898854607498,0.739721260101945,0.6604427582738803,0.1862973144522588,0.9132487817111666,3.3644000000000003,0.29482185082485957,0.9769570678508672,0.6999842615856252,0.23814221398723315,0.7601379655970929,0.7051781491751404,0.023042932149132778,0.3000157384143748,0.7618577860127669,0.2398620344029071,47.24552446745221,143.51489081834953,109.32241234505753,35.18578229500975,111.34885643462815,0.5940086719691356,89.32349327209943,0.23814221398723315,0.25145595070590687,0.2616723848234264,0.3945281861636582,4.0,2.0,2.0,4.0,DST,False,False,False,False,False,False
-0.6563647285565759,-0.676145813344942,0.03747519949059891,-0.03039632913191684,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.3489606064382258,0.6462337786742123,0.42664634165689846,0.7830427796260284,1.1595164936046354,3.3644000000000003,0.11898047332919004,0.8534872412248039,0.4521901719438136,1.0009566790327853,0.965117639547709,0.88101952667081,0.1465127587751961,0.5478098280561864,0.0009566790327852903,0.034882360452290984,19.06675115191056,125.37718623468716,70.62233131305481,147.8924849378937,141.37531652442965,0.6781464410156604,100.86681403239518,0.11898047332919004,0.26046580805287906,0.26860037788900015,0.35009551763100843,4.0,2.0,1.0,3.0,DST,False,False,False,False,False,False
0.038782253106932285,-0.5417784036295785,-0.10166147915105306,-0.254710008441394,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.8008061445195062,0.5588949623592261,0.6044239990889585,0.18539334999358792,1.2148815440387217,3.3644000000000003,0.2730402583041174,0.7381380164574975,0.6406115918246836,0.23698668419236418,1.011200456897097,0.7269597416958826,0.26186198354250245,0.35938840817531637,0.7630133158076358,0.011200456897096922,43.75500041199429,108.43239721250644,100.04968459696572,35.015051456839934,148.12576084555965,0.5799954015351519,87.07557890477321,0.23698668419236418,0.26726098797099623,0.27772983002739354,0.23423303608223947,4.0,2.0,2.0,4.0,DST,False,False,False,False,False,False
0.4731015728560327,-0.6590122028287309,-0.4633019111453887,-0.007963229586335122,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,1.0831137023564215,0.6350969318386751,0.7632883104058277,0.06347119841246093,0.8194298569866153,3.3644000000000003,0.36929492498033983,0.8387786992152757,0.8089873007810271,0.08113467313690059,0.6820482621090654,0.6307050750196601,0.1612213007847243,0.1910126992189729,0.9188653268630994,0.31795173789093456,59.179916159706124,123.21650295590386,126.34633109830297,11.98774000532642,99.90988143766043,0.5560487720445217,84.12807433137996,0.08113467313690059,0.27838865568608695,0.28126747526397283,0.40084472910412183,5.0,3.0,1.0,5.0,DST,False,False,False,False,False,False
-0.5270011698969452,-0.8919709580122461,-0.5362602282145732,-0.4679885802784369,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.4330469195669857,0.78652012270796,0.6592880256315127,0.4145215032520304,1.0710234288415117,3.3644000000000007,0.14765026915136517,1.0387647811833554,0.6987603937093099,0.5298791816725391,0.8914608884349907,0.8523497308486349,0.03876478118335536,0.30123960629069013,0.4701208183274609,0.10853911156500928,23.661117330006675,152.5944374254047,109.13127063520345,78.29025025352037,130.58570282759396,0.6613031028303121,98.85255569434582,0.14765026915136517,0.25100987270285435,0.25934379822518705,0.6058052341005504,4.0,2.0,1.0,3.0,DST,False,False,False,False,False,False
0.45360158564577147,-0.1138965224079298,0.11645524056514495,-0.07551375556284601,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,1.0704387106697517,0.2807717395651544,0.7407713540675015,0.03223834821439866,1.2401798474831942,3.3644000000000003,0.3649733010419928,0.3708179691674097,0.7851222271494637,0.04120999619152146,1.0322573707396836,0.6350266989580071,0.6291820308325903,0.21487777285053633,0.9587900038084786,0.0322573707396836,58.48737119077981,54.47312078473713,122.61912241180339,6.088823691085656,151.21028415913045,0.5188761728580144,78.57574444750728,0.04120999619152146,0.36488504190000104,0.37037640976605757,0.18986677604542307,4.0,3.0,1.0,4.0,DST,False,False,False,False,False,False
-0.24788143463026496,-0.7130962741693483,-0.054011311132640794,-0.0121638548341765,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.6144747474903279,0.6702515782100764,0.4620947740261402,0.5293797468674575,1.0881991534059983,3.3644000000000007,0.20950931124134214,0.8852077828346989,0.48976094464969244,0.6767014614766436,0.9057570151745652,0.7904906887586578,0.11479221716530108,0.5102390553503076,0.32329853852335644,0.0942429848254348,33.574096569565576,130.0369304707951,76.49007396282593,99.98340866818592,132.67987182840915,0.6333873030753885,94.55287629995634,0.20950931124134214,0.21300962329436623,0.22582609248656116,0.2567882186916076,5.0,3.0,1.0,3.0,DST,False,False,False,False,False,False
-0.32427553171740736,-0.6216869274871226,-0.04167210675204586,-0.20846701899709152,1.4580000000000002,0.342,1.0,2.2,0.4,2.932923333333333,0.7571686458333333,0.9435108680555555,0.782294375,1.2014250347222222,0.5648185843836854,0.6108355028666297,0.5134903665222001,0.45143885326820526,1.2238166929592798,3.3644000000000007,0.19257870738194727,0.8067363938377947,0.5442336531644116,0.5770703046001133,1.0186375825290128,0.8074212926180527,0.19326360616220528,0.45576634683558837,0.4229296953998867,0.01863758252901282,30.860948759626066,118.50949165607939,84.99753367100368,85.26279220559816,149.21518864913477,0.6278513283026559,93.76919098828841,0.19257870738194727,0.23054091427351067,0.24395845381339334,0.29902539623841684,4.0,3.0,1.0,4.0,DST,False,False,False,False,False,False
