policy,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment_name,scenario,seed,duration
2824,-0.533062305,-0.843235123,-0.911329224,-0.494129163,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.429107182,0.75484183,0.934761166,0.401469862,0.84421996,3.3644,0.146306989,0.996926952,0.990726442,0.513195384,0.702682178,0.853693011,0.003073048,0.009273558,0.486804616,0.297317822,23.44585521,146.4484647,154.730057,75.82520023,102.9324419,0.669967589,100.6764038,0.146306989,0.264762471,0.260164345,0.695438954,3,2,1,Mixed,chapala_incident,1,1388
2825,-0.178622589,0.026203342,0.080750428,-0.0040871,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.659492997,0.189706828,0.855044394,0.489611387,1.170544394,3.3644,0.224858587,0.250547654,0.906236932,0.625865918,0.974296656,0.775141413,0.749452346,0.093763068,0.374134082,0.025703344,36.03383487,36.80542404,141.5346215,92.47239949,142.7199053,0.596361149,89.91323704,0.224858587,0.283029595,0.289028273,0.072415865,4,3,2,Mixed,chapala_incident,1,1388
2826,-0.246951647,-0.287599167,-0.327444137,-0.001069274,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.615079109,0.393678459,0.91639923,0.535986862,0.903256339,3.3644,0.209715373,0.519934972,0.971265156,0.685147279,0.751820807,0.790284627,0.480065028,0.028734844,0.314852721,0.248179193,33.60711812,76.37839286,151.6906246,101.2312878,110.130517,0.627576717,94.60758806,0.209715373,0.228243119,0.223715808,0.215766056,4,2,1,Mixed,chapala_incident,1,1388
2827,-0.269157659,-0.496886457,0.022182796,-0.000964201,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.600645202,0.529715197,0.553104986,0.550489068,1.130445548,3.3644,0.204794034,0.699600016,0.586220048,0.70368532,0.940920586,0.795205966,0.300399984,0.413779952,0.29631468,0.059079414,32.81846828,102.771169,91.554901,103.9703044,137.8308096,0.627044001,93.78913047,0.204794034,0.189736346,0.202820647,0.197297778,5,2,1,Mixed,chapala_incident,1,1388
2828,-0.393004819,-0.497571836,-0.114796483,-0.029366457,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.520144548,0.530160694,0.64169602,0.612528255,1.059870483,3.3644,0.177346793,0.700188388,0.680115134,0.782989466,0.882177791,0.822653207,0.299811612,0.319884866,0.217010534,0.117822209,28.42001784,102.8576008,106.219284,115.687582,129.2258677,0.644563514,96.48207046,0.177346793,0.177808523,0.187728445,0.258684899,5,1,1,Mixed,chapala_incident,1,1388
2829,-0.317403726,-0.791661769,-0.772976159,-0.622565268,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.569285258,0.72131915,0.878354353,0.177808318,1.017632921,3.3644,0.19410165,0.952653222,0.930942486,0.227290805,0.847021572,0.80589835,0.047346778,0.069057514,0.772709195,0.152978428,31.10500195,139.9446584,145.3930951,33.58247424,124.0760068,0.630401947,94.8202473,0.19410165,0.282588059,0.281820808,0.626151731,4,2,2,Mixed,chapala_incident,1,1388
2830,-0.687640106,-0.528794214,-0.241447115,-0.022801817,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.328631611,0.550455239,0.703724385,0.808308208,0.973280556,3.3644,0.112049165,0.726991592,0.745857212,1.033253253,0.810105107,0.887950835,0.273008408,0.254142788,0.033253253,0.189894893,17.95600142,106.7949886,116.4867757,152.6643404,118.6682962,0.685651266,102.5140805,0.112049165,0.219513249,0.224664845,0.370170813,4,1,1,Mixed,chapala_incident,1,1388
2831,0.310455837,-0.586122727,0.059706261,-0.00986137,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.977393974,0.587718773,0.470711158,0.167957136,1.16061896,3.3644,0.33324907,0.776205903,0.498893202,0.214698125,0.966035271,0.66675093,0.223794097,0.501106798,0.785301875,0.033964729,53.40352847,114.0245658,77.91633515,31.72189158,141.5097359,0.557816314,83.71521138,0.214698125,0.267761829,0.279035385,0.241536549,5,3,1,Mixed,chapala_incident,1,1388
2832,-0.690064009,-0.695042169,-0.142229954,-0.114175647,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.327056074,0.65851641,0.53117206,0.750490756,1.0971647,3.3644,0.111511975,0.869709032,0.562973971,0.959345714,0.913219442,0.888488025,0.130290968,0.437026029,0.040654286,0.086780558,17.86991615,127.7601656,87.92436628,141.7444176,133.7730059,0.683352027,101.8143743,0.111511975,0.230692489,0.239514964,0.410377945,5,2,1,Mixed,chapala_incident,1,1388
2833,-0.667255763,-0.854208121,-0.480315015,-0.11179706,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.341881434,0.761974279,0.647469481,0.737211477,0.875863329,3.3644,0.116566782,1.006346846,0.686234258,0.942370929,0.729020375,0.883433218,0.006346846,0.313765742,0.057629071,0.270979625,18.67995444,147.8322462,107.174959,139.2363739,106.7905942,0.696107838,103.9428256,0.116566782,0.223777148,0.233951889,0.52839399,4,1,1,Mixed,chapala_incident,1,1388
2834,-0.266075543,-0.626176377,-0.522427076,-0.137845134,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.602648577,0.613753645,0.823062955,0.459513086,0.865421737,3.3644,0.205477099,0.810590412,0.872340725,0.587391525,0.720329369,0.794522901,0.189409588,0.127659275,0.412608475,0.279670631,32.92793007,119.0756466,136.2407667,86.78776425,105.5174918,0.639225826,96.10991987,0.205477099,0.198866927,0.194851469,0.388131033,5,2,1,Mixed,chapala_incident,1,1388
2835,-0.639127956,-0.790000582,-0.610863653,-0.102118654,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.360164509,0.720239379,0.774060996,0.725219366,0.784715751,3.3644,0.122800519,0.951227157,0.82040496,0.92704152,0.653154153,0.877199481,0.048772843,0.17959504,0.07295848,0.346845847,19.67891772,139.7351697,128.1295226,136.9714363,95.67732609,0.694925662,104.0384745,0.122800519,0.216386575,0.222267301,0.535527711,5,2,1,Mixed,chapala_incident,1,1388
2836,-0.151715781,-0.723038437,-0.576197804,-0.109617714,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.676982422,0.676713984,0.795053588,0.403527064,0.812122942,3.3644,0.230821725,0.893742745,0.842654404,0.515825086,0.675966388,0.769178275,0.106257255,0.157345596,0.484174914,0.324033612,36.98943416,131.2907155,131.604405,76.21374174,99.0189778,0.63180207,95.02345485,0.230821725,0.205681358,0.209264444,0.390142434,5,3,1,Mixed,chapala_incident,1,1388
2837,-0.943487535,-0.779348938,-0.772245537,-0.687109006,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.162330782,0.71331581,0.885882789,0.542809364,1.060061255,3.3644,0.055347775,0.942083133,0.938921659,0.693868423,0.882336579,0.944652225,0.057916867,0.061078341,0.306131577,0.117663421,8.869541633,138.3919134,146.6392694,102.5198467,129.2491278,0.702511514,105.1339398,0.055347775,0.236963647,0.229863729,0.795547754,4,1,1,Mixed,chapala_incident,1,1388
2838,0.172331721,-0.816878392,-0.826006391,-0.002361523,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.887613299,0.737709955,0.8964332,0.262612711,0.580030836,3.3644,0.302637743,0.974300717,0.950103735,0.335695513,0.482785708,0.697362257,0.025699283,0.049896265,0.664304487,0.517214292,48.49802979,143.1246732,148.385668,49.59939285,70.72089398,0.609104683,92.06573156,0.302637743,0.25486187,0.257129419,0.454394507,3,3,2,Mixed,chapala_incident,1,1388
2839,-0.242168359,-0.62332908,-0.406668244,-0.005732648,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.618188247,0.611902902,0.749670457,0.529846532,0.854791862,3.3644,0.210775454,0.808146118,0.79455413,0.677298149,0.711481647,0.789224546,0.191853882,0.20544587,0.322701851,0.288518353,33.7769973,118.71658,124.0921817,100.07157,104.2214326,0.6404511,96.17575233,0.210775454,0.165759351,0.163884151,0.319474583,5,1,1,Mixed,chapala_incident,1,1388
2840,-0.620692555,-0.897310053,-0.654015374,-0.468664912,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.372147519,0.789990535,0.732358458,0.474981288,0.9949222,3.3644,0.126886208,1.043348188,0.776205641,0.607164391,0.828118419,0.873113792,0.043348188,0.223794359,0.392835609,0.171881581,20.33365373,153.2677394,121.2265444,89.70922768,121.3069773,0.676344569,101.1688285,0.126886208,0.235223379,0.242938654,0.660170724,4,2,1,Mixed,chapala_incident,1,1388
2841,-0.295415873,-0.175648737,-0.14290407,-1.32E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.583577362,0.320910679,0.869215967,0.568175056,1.022520936,3.3644,0.198974639,0.423829857,0.921256973,0.726293163,0.851090086,0.801025361,0.576170143,0.078743027,0.273706837,0.148909914,31.88590385,62.26056152,143.8804274,107.3106388,124.6719834,0.624288944,94.00190299,0.198974639,0.243740146,0.239866481,0.153495471,4,2,1,Mixed,chapala_incident,1,1388
2842,-0.262354187,-0.532058052,0.011391601,-0.013327937,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.605067458,0.552576734,0.537257725,0.538030383,1.1314677,3.3644,0.206301833,0.72979347,0.569423992,0.687759493,0.941771369,0.793698167,0.27020653,0.430576008,0.312240507,0.058228631,33.0600946,107.2065843,88.9317202,101.6172453,137.9554367,0.627010031,93.75421622,0.206301833,0.194607182,0.208138112,0.204782944,5,2,1,Mixed,chapala_incident,1,1388
2843,-0.078343725,-0.291070791,-0.250576911,-0.000355046,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.724674259,0.395935014,0.864178978,0.426855961,0.952755788,3.3644,0.247082578,0.522915227,0.915918414,0.54564621,0.793021421,0.752917422,0.477084773,0.084081586,0.45435379,0.206978579,39.59525375,76.81619203,143.0466597,80.61984663,116.1657914,0.60491677,91.24874871,0.247082578,0.215895486,0.212627977,0.155086618,4,3,1,Mixed,chapala_incident,1,1388
2844,-0.389432873,-0.759133011,-0.449040799,-0.177053094,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.522466313,0.700175457,0.688940063,0.514210176,0.938607992,3.3644,0.178138415,0.924728541,0.730187734,0.657310333,0.781245575,0.821861585,0.075271459,0.269812266,0.342689667,0.218754425,28.54687603,135.8425257,114.0395419,97.11834743,114.4408058,0.654322119,97.99761937,0.178138415,0.189321952,0.197714911,0.443664944,5,2,1,Mixed,chapala_incident,1,1388
2845,-0.013519605,-0.36272107,-0.12214679,-0.003900712,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.766809937,0.442507696,0.734126718,0.382415601,1.03854005,3.3644,0.261449022,0.584424221,0.778079768,0.48883849,0.864423513,0.738550978,0.415575779,0.221920232,0.51116151,0.135576487,41.89749207,85.85185671,121.5192426,72.22644142,126.6251313,0.595443003,89.62403281,0.261449022,0.195258412,0.200884418,0.125572044,5,3,1,Mixed,chapala_incident,1,1388
2846,-0.299402971,-0.546423956,-0.346361093,-0.005097402,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.580985749,0.561914571,0.760459139,0.56746194,0.893578601,3.3644,0.198091011,0.742126043,0.805988743,0.725381593,0.743765591,0.801908989,0.257873957,0.194011257,0.274618407,0.256234409,31.74430148,109.018238,125.8780212,107.1759533,108.9505482,0.643070596,96.55341243,0.198091011,0.157516731,0.153535798,0.299321356,5,1,1,Mixed,chapala_incident,1,1388
2847,0.2457341,-0.648196883,-0.220481103,-0.24396881,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.935324845,0.628066974,0.612484743,0.057856428,1.13066701,3.3644,0.318905317,0.829494165,0.649154942,0.073957362,0.941104919,0.681094683,0.170505835,0.350845058,0.926042638,0.058895081,51.10492627,121.8526059,101.3839713,10.92728416,137.8578117,0.562523341,84.62531985,0.073957362,0.306866772,0.319259138,0.339595224,5,2,1,Mixed,chapala_incident,1,1388
2848,0.018120792,-0.67146484,-0.664015238,-0.037222613,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.787376195,0.643191146,0.885657759,0.340190107,0.707984794,3.3644,0.268461226,0.849468807,0.938683155,0.434862013,0.589287532,0.731538774,0.150531193,0.061316845,0.565137987,0.410712468,43.02120551,124.7868787,146.6020204,64.25135583,86.3218202,0.616152547,92.99665612,0.268461226,0.230285401,0.227872226,0.347705871,4,3,1,Mixed,chapala_incident,1,1388
2849,0.456588822,-0.328809087,-0.272399655,-0.016159703,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.072380415,0.420464907,0.853833869,0.068876779,0.948844031,3.3644,0.365635338,0.555312094,0.904953931,0.088044579,0.78976549,0.634364662,0.444687906,0.095046069,0.911955421,0.21023451,58.59346335,81.57528843,141.3342445,13.00868639,115.6888462,0.540742286,82.04010577,0.088044579,0.30594451,0.304462796,0.268489317,5,3,1,Mixed,chapala_incident,1,1388
2850,-0.202540429,-0.801030165,-0.147669918,-0.030946449,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.643946401,0.727408607,0.465815839,0.487699407,1.039529745,3.3644,0.21955787,0.960695628,0.493704794,0.62342185,0.865247282,0.78044213,0.039304372,0.506295206,0.37657815,0.134752718,35.18438919,141.126087,77.10601803,92.11128569,126.745801,0.632525485,94.45471618,0.21955787,0.221501426,0.234465557,0.29554674,5,3,1,Mixed,chapala_incident,1,1388
2851,-0.956989881,-0.771565608,-0.827285221,-0.849711818,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.153554258,0.708256645,0.926717748,0.445894061,1.129977288,3.3644,0.05235536,0.935401445,0.982201456,0.569982445,0.940530832,0.94764464,0.064598555,0.017798544,0.430017555,0.059469168,8.390003806,137.4103742,153.3986383,84.21555296,137.7737166,0.696094308,104.2376572,0.05235536,0.263686228,0.256314761,0.851388132,4,2,1,Mixed,chapala_incident,1,1388
2852,-0.8034479,-0.757121139,-0.841132705,-0.559791639,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.253356545,0.698867741,0.945107517,0.53453989,0.932528307,3.3644,0.086383623,0.923001427,1.001692243,0.683297627,0.77618518,0.913616377,0.076998573,0.001692243,0.316702373,0.22381482,13.84307026,135.5888128,156.4426779,100.9579996,113.6995337,0.69411202,104.1064189,0.086383623,0.245771611,0.238615207,0.740373346,4,1,1,Mixed,chapala_incident,1,1388
2853,-0.961494455,-0.779348938,-0.810953027,-0.687109006,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.150626284,0.71331581,0.911042658,0.554513862,1.034901386,3.3644,0.051357048,0.942083133,0.965587879,0.708830179,0.86139489,0.948642952,0.057916867,0.034412121,0.291169821,0.13860511,8.230023166,138.3919134,150.8039567,104.7304632,126.1814832,0.705850626,105.6675679,0.051357048,0.241367771,0.233671493,0.809726357,4,1,1,Mixed,chapala_incident,1,1388
2854,-0.099299888,-0.841541766,-0.006723363,-0.018916879,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.711052753,0.753741148,0.347868038,0.428412276,1.123325785,3.3644,0.242438234,0.99547327,0.368695316,0.547635633,0.934994488,0.757561766,0.00452673,0.631304684,0.452364367,0.065005512,38.85099248,146.234919,57.58223952,80.91378614,136.9627248,0.617847388,92.1089324,0.242438234,0.255478665,0.268334127,0.241620474,4,3,1,Mixed,chapala_incident,1,1388
2855,0.286316198,-0.376162182,0.060168011,-0.000484487,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.961703209,0.451244418,0.606885374,0.189742875,1.154824124,3.3644,0.327899198,0.595962895,0.643220333,0.242546643,0.96121197,0.672100802,0.404037105,0.356779667,0.757453357,0.03878803,52.54620558,87.54688679,100.4571135,35.8365417,140.8031942,0.554168208,83.43798836,0.242546643,0.247219971,0.25301369,0.18078272,5,3,1,Mixed,chapala_incident,1,1388
2856,-0.095382149,-0.002721078,-0.031898696,-0.173787104,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.713599283,0.2085077,0.909465452,0.3252001,1.207627465,3.3644,0.24330649,0.275378149,0.963916244,0.415700419,1.005162561,0.75669351,0.724621851,0.036083756,0.584299581,0.005162561,38.99013155,40.45302127,150.5428834,61.42020857,147.2412993,0.580692773,87.72950882,0.24330649,0.300828112,0.304773931,0.075947257,3,3,2,Mixed,chapala_incident,1,1388
2857,-0.323199797,-0.619476036,-0.010606849,-0.000573795,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.565517812,0.609398423,0.494735029,0.585870221,1.108878515,3.3644,0.192817114,0.804838429,0.52435541,0.748912737,0.922969376,0.807182886,0.195161571,0.47564459,0.251087263,0.077030624,30.89915364,118.2306808,81.89298181,110.6527065,135.2012256,0.638778613,95.37534967,0.192817114,0.205455052,0.218014505,0.238464119,5,2,1,Mixed,chapala_incident,1,1388
2858,0.120920063,-0.512823462,0.016837204,-0.011129126,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.854195721,0.54007425,0.546220567,0.290331347,1.133578115,3.3644,0.291243795,0.713281319,0.57892345,0.371128001,0.943527962,0.708756205,0.286718681,0.42107655,0.628871999,0.056472038,46.67213703,104.7809509,90.41533018,54.83458313,138.2127513,0.579620905,86.98315052,0.291243795,0.214319757,0.227282576,0.165427464,5,3,1,Mixed,chapala_incident,1,1388
2859,-0.390923517,-0.802010753,-0.922567773,-0.188750392,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.521497394,0.72804599,0.968862063,0.507575851,0.638418703,3.3644,0.177808055,0.961537425,1.026869001,0.648829734,0.531384551,0.822191945,0.038462575,0.026869001,0.351170266,0.468615449,28.49393558,141.2497469,160.3747434,95.86532929,77.83989848,0.669285753,100.7647307,0.177808055,0.259750777,0.254393554,0.576063109,4,3,1,Mixed,chapala_incident,1,1388
2860,-0.039006975,-0.732855014,-0.732305957,-0.000380632,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.750243146,0.683094759,0.890143113,0.401270443,0.639648539,3.3644,0.255800463,0.902169896,0.943437053,0.512940469,0.532408199,0.744199537,0.097830104,0.056562947,0.487059531,0.467591801,40.9923043,132.5286632,147.3444765,75.78753619,77.9898476,0.629351216,94.92856555,0.255800463,0.227072195,0.224294806,0.376137144,4,3,1,Mixed,chapala_incident,1,1388
2861,-0.34953124,-0.763573033,-0.041247166,-0.000676337,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.548402374,0.703061471,0.420988187,0.602919007,1.089028961,3.3644,0.18698149,0.928540128,0.446193257,0.770706049,0.906447701,0.81301851,0.071459872,0.553806743,0.229293951,0.093552299,29.96398848,136.4024474,69.68574276,113.8726932,132.781047,0.647773725,96.54118377,0.18698149,0.228687664,0.240006242,0.288756944,5,2,1,Mixed,chapala_incident,1,1388
2862,0.260592311,-0.000918825,0.149072762,-0.004901933,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.944982682,0.207336236,0.793005469,0.203592061,1.215483551,3.3644,0.322198222,0.273830985,0.840483661,0.260249936,1.011701534,0.677801778,0.726169015,0.159516339,0.739750064,0.011701534,51.63261788,40.22574304,131.2653818,38.45222337,148.1991612,0.541692868,81.95502547,0.260249936,0.303125782,0.305642698,0.103871458,4,3,2,Mixed,chapala_incident,1,1388
2863,-0.641896234,-0.755144501,-0.093795944,-0.173588932,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.358365128,0.697582925,0.460623438,0.680563066,1.167265442,3.3644,0.122187008,0.921304559,0.488201518,0.869957765,0.971567437,0.877812992,0.078695441,0.511798482,0.130042235,0.028432563,19.58060189,135.3395431,76.24652526,128.5372468,142.3201156,0.674643658,100.4048065,0.122187008,0.242675271,0.252798807,0.416106403,4,2,1,Mixed,chapala_incident,1,1388
2864,-0.446897935,-0.769316035,-0.815310605,-0.001962678,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.485114022,0.706794423,0.92039647,0.665371237,0.586723848,3.3644,0.165402899,0.933470273,0.975501716,0.850538184,0.488356602,0.834597101,0.066529727,0.024498284,0.149461816,0.511643398,26.50599571,137.1266852,152.3522837,125.6679817,71.53694678,0.682653935,102.6379786,0.165402899,0.247302076,0.242033182,0.508371813,4,2,1,Mixed,chapala_incident,1,1388
2865,-0.353541721,-0.625445753,-0.302270149,-0.024504354,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.545795561,0.61327874,0.680435857,0.590037609,0.934852233,3.3644,0.186092679,0.8099632,0.721174371,0.754239872,0.778119488,0.813907321,0.1900368,0.278825629,0.245760128,0.221880512,29.82155565,118.9835092,112.6318495,111.4397967,113.9828809,0.649917922,97.37191839,0.186092679,0.148598893,0.160597037,0.326440494,5,1,1,Mixed,chapala_incident,1,1388
2866,-0.195416115,-0.816227085,-0.332734926,-0.077407075,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.648577205,0.737286605,0.576230096,0.452869196,0.949436897,3.3644,0.221136774,0.973741596,0.610729686,0.5788987,0.790258959,0.778863226,0.026258404,0.389270314,0.4211013,0.209741041,35.43741026,143.0425383,95.38277681,85.53293963,115.7611319,0.634953143,95.03135938,0.221136774,0.206616805,0.216276734,0.3554463,4,3,1,Mixed,chapala_incident,1,1388
2867,0.316637836,-0.620000112,-0.64838728,-0.14156581,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.981412274,0.609739073,0.908951659,0.07833095,0.785966045,3.3644,0.334619137,0.805288328,0.96337169,0.100129762,0.654194829,0.665380863,0.194711672,0.03662831,0.899870238,0.345805171,53.6230831,118.296771,150.4578358,14.79428595,95.82976953,0.571520749,86.60034907,0.100129762,0.310392086,0.307551815,0.43164776,4,3,1,Mixed,chapala_incident,1,1388
2868,-0.553888971,-0.157343349,0.007112707,-0.001557481,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.415569849,0.309012177,0.783603563,0.735178789,1.121035622,3.3644,0.141691344,0.408115389,0.830518853,0.939772562,0.933088282,0.858308656,0.591884611,0.169481147,0.060227438,0.066911718,22.70619303,59.95210791,129.7090941,138.8524622,136.6834942,0.650637286,97.58067029,0.141691344,0.253348475,0.260807104,0.179975627,5,2,1,Mixed,chapala_incident,1,1388
2869,0.11016311,-0.397672528,-0.048010248,-0.00747263,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.847203702,0.465226143,0.663219518,0.299700089,1.089050548,3.3644,0.288859818,0.614428695,0.70292727,0.38310398,0.906465669,0.711140182,0.385571305,0.29707273,0.61689602,0.093534331,46.29010225,90.25951091,109.7820466,56.60404773,132.7836791,0.579157087,87.14387731,0.288859818,0.207624595,0.214799753,0.140829629,5,3,1,Mixed,chapala_incident,1,1388
2870,-0.547279013,-0.401892966,-0.505811885,-0.127999232,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.419866322,0.467969428,0.958047297,0.648695177,0.869821776,3.3644,0.143156255,0.618051778,1.015406743,0.829221324,0.723991719,0.856843745,0.381948222,0.015406743,0.170778676,0.276008281,22.94094671,90.79174137,158.5845864,122.5183913,106.0539713,0.665965564,100.1779274,0.143156255,0.241980594,0.234927525,0.395745774,4,2,1,Mixed,chapala_incident,1,1388
2871,0.179654097,-0.15671186,0.051365879,-0.100019656,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.892372843,0.308601709,0.75524947,0.194375381,1.213800598,3.3644,0.304260542,0.40757328,0.800467165,0.248468335,1.010300737,0.695739458,0.59242672,0.199532835,0.751531665,0.010300737,48.75808506,59.87247214,125.0156701,36.71147835,147.9939653,0.554214012,83.67033418,0.248468335,0.285714225,0.291565552,0.121937873,4,3,2,Mixed,chapala_incident,1,1388
2872,0.126763901,-0.482150234,-0.454034184,-0.001151674,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.857994216,0.520136652,0.872224567,0.293018196,0.821026369,3.3644,0.292538917,0.686949539,0.924445702,0.374562576,0.68337711,0.707461083,0.313050461,0.075554298,0.625437424,0.31662289,46.87968184,100.9128152,144.3784379,55.34204555,100.1045379,0.592374769,89.52350368,0.292538917,0.214976646,0.212865317,0.266024998,4,2,1,Mixed,chapala_incident,1,1388
2873,0.345543964,-0.885349385,-0.962692917,-0.150530244,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.000201257,0.7822161,0.940773296,0.053715085,0.587494263,3.3644,0.341025367,1.033080416,0.997098526,0.068663519,0.488997853,0.658974633,0.033080416,0.002901474,0.931336481,0.511002147,54.64968856,151.7594048,155.7252387,10.14511283,71.63088047,0.585773136,88.78206508,0.068663519,0.349863426,0.353024991,0.586029127,3,3,1,Mixed,chapala_incident,1,1388
2874,-0.599318262,-0.808195291,-0.633929943,-0.000258332,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.386040809,0.732065939,0.777227524,0.765552275,0.703513453,3.3644,0.131623219,0.966846611,0.823761072,0.978598721,0.585565834,0.868376781,0.033153389,0.176238928,0.021401279,0.414434166,21.09276495,142.0296657,128.6536749,144.5890712,85.77664707,0.697279091,104.4283648,0.131623219,0.232309014,0.238094824,0.510425457,3,2,1,Mixed,chapala_incident,1,1388
2875,0.353275113,-0.474543804,0.039845294,-0.025649404,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.005226504,0.515192473,0.556147086,0.129862383,1.157971554,3.3644,0.342738759,0.680419713,0.589444282,0.166001939,0.963831717,0.657261241,0.319580287,0.410555718,0.833998061,0.036168283,54.92426149,99.9535845,92.05845672,24.52697488,141.1869481,0.548487282,82.53004513,0.166001939,0.26981618,0.281988746,0.223328404,5,4,1,Mixed,chapala_incident,1,1388
2876,0.087131182,-0.580543173,-0.505903203,-0.184157176,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.832232948,0.584092062,0.84198402,0.199825888,0.906265082,3.3644,0.283755439,0.771416072,0.892394617,0.25543567,0.754325119,0.716244561,0.228583928,0.107605383,0.74456433,0.245674881,45.47211985,113.32094,139.3727511,37.74091002,110.4973613,0.591465383,89.28081646,0.25543567,0.242930128,0.238266323,0.339433683,5,2,2,Mixed,chapala_incident,1,1388
2877,-0.096227842,-0.610816408,0.062086346,-0.082728387,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.713049583,0.603769666,0.45311321,0.384937966,1.209529576,3.3644,0.243119066,0.797404474,0.480241643,0.492062807,1.006745774,0.756880934,0.202595526,0.519758357,0.507937193,0.006745774,38.96009665,117.1386336,75.00336483,72.70283796,147.4732163,0.603914753,90.25562986,0.243119066,0.231752444,0.244328026,0.212964746,4,3,1,Mixed,chapala_incident,1,1388
2878,0.257929765,-0.712811232,0.099804938,-0.018709437,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.943252027,0.670066301,0.36229949,0.196347839,1.192434344,3.3644,0.321608143,0.884963085,0.383990796,0.250989711,0.992516644,0.678391857,0.115036915,0.616009204,0.749010289,0.007483356,51.53805713,130.0009844,59.9710629,37.0840145,145.3888614,0.566813676,84.79659607,0.250989711,0.278381572,0.288829843,0.272313843,4,3,1,Mixed,chapala_incident,1,1388
