,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,supplied_demand_GINI,experiment,scenario
716,0.520641128,-0.272954929,-0.902668139,-0.535241059,5.751,1.349,0,0.4,2.2,3.397718693,0.992891204,0.695313587,0.001254118,0.876572398,2.93292,0.75717,0.94351,0.78229,1.20143,1.15848,1.31132,0.73694,0.0016,0.72961,0.15848,0.31132,0.26306,0.9984,0.27039,186,193,115,0,107,0.0016,0.05556,0.309634201,gini minimization and supply per capita maximization - 5k nfe,2020_drought
717,-0.839091776,-0.441497097,-0.354288312,0.192673439,5.751,1.349,0,0.4,2.2,2.513892305,1.102443613,0.22931429,1.35822493,0.759874862,2.93292,0.75717,0.94351,0.78229,1.20143,0.85713,1.45601,0.24304,1.73622,0.63248,0.14287,0.45601,0.75696,0.73622,0.36752,137,214,38,257,93,0.24304,0.11921,0.30944023,gini minimization and supply per capita maximization - 5k nfe,2020_drought
718,-0.421312126,0.32535967,0.231563306,-0.730410167,5.751,1.349,0,0.4,2.2,2.785449078,0.603986714,0.346967637,0.486663813,1.740682758,2.93292,0.75717,0.94351,0.78229,1.20143,0.94972,0.79769,0.36774,0.6221,1.44884,0.05028,0.20231,0.63226,0.3779,0.44884,152,117,57,92,212,0.36774,0.02175,0.237913662,gini minimization and supply per capita maximization - 5k nfe,2020_drought
719,-0.058065906,-0.69834854,-0.761169907,0.63403773,5.751,1.349,0,0.4,2.2,3.021559121,1.269397051,0.326833889,1.137444904,0.208515036,2.93292,0.75717,0.94351,0.78229,1.20143,1.03022,1.6765,0.3464,1.45399,0.17356,0.03022,0.6765,0.6536,0.45399,0.82644,165,246,54,215,25,0.17356,0.00786,0.351528307,gini minimization and supply per capita maximization - 5k nfe,2020_drought
720,0.278643417,0.526552519,0.78028784,-0.519546732,5.751,1.349,0,0.4,2.2,3.240420181,0.473211363,0.121072041,0.168753943,1.960292472,2.93292,0.75717,0.94351,0.78229,1.20143,1.10484,0.62497,0.12832,0.21572,1.63163,0.10484,0.37503,0.87168,0.78428,0.63163,177,92,20,32,239,0.12832,0.08063,0.42053823,gini minimization and supply per capita maximization - 5k nfe,2020_drought
721,-0.237350833,0.024928578,-0.118918257,-0.086526614,5.751,1.349,0,0.4,2.2,2.905023919,0.799266924,0.379500443,0.785613282,1.094345432,2.93292,0.75717,0.94351,0.78229,1.20143,0.99049,1.0556,0.40222,1.00425,0.91087,0.00951,0.0556,0.59778,0.00425,0.08913,159,155,63,148,133,0.40222,1.00E-05,0.128352237,gini minimization and supply per capita maximization - 5k nfe,2020_drought
722,0.1528732,0.813244335,-0.692795738,0.426167236,5.751,1.349,0,0.4,2.2,3.15866954,0.286861683,1.264926047,0.865218663,0.388074067,2.93292,0.75717,0.94351,0.78229,1.20143,1.07697,0.37886,1.34066,1.10601,0.32301,0.07697,0.62114,0.34066,0.10601,0.67699,173,56,209,163,47,0.32301,0.00688,0.261502162,gini minimization and supply per capita maximization - 5k nfe,2020_drought
723,0.340721944,0.354655564,-0.961703654,0.544238358,5.751,1.349,0,0.4,2.2,3.280771224,0.584944383,1.141633492,0.819863209,0.136537692,2.93292,0.75717,0.94351,0.78229,1.20143,1.1186,0.77254,1.20999,1.04803,0.11365,0.1186,0.22746,0.20999,0.04803,0.88635,179,113,189,155,17,0.11365,0.00141,0.238222206,gini minimization and supply per capita maximization - 5k nfe,2020_drought
724,-0.421312126,0.637044502,0.231563306,-0.894575167,5.751,1.349,0,0.4,2.2,2.785449078,0.401391574,0.549562778,0.379956563,1.847390007,2.93292,0.75717,0.94351,0.78229,1.20143,0.94972,0.53012,0.58247,0.4857,1.53766,0.05028,0.46988,0.41753,0.5143,0.53766,152,78,91,72,225,0.4857,0.02175,0.24706058,gini minimization and supply per capita maximization - 5k nfe,2020_drought
725,0.60649374,0.870743083,-0.870700793,0.724331715,5.751,1.349,0,0.4,2.2,3.453522891,0.249487496,1.41793852,0.764172224,0.07862887,2.93292,0.75717,0.94351,0.78229,1.20143,1.1775,0.3295,1.50283,0.97684,0.06545,0.1775,0.6705,0.50283,0.02316,0.93455,189,48,235,144,10,0.06545,0.00033,0.367487636,gini minimization and supply per capita maximization - 5k nfe,2020_drought
726,-0.538338558,0.943453507,-0.124302616,0.596495994,5.751,1.349,0,0.4,2.2,2.709381897,0.20222572,0.98004148,1.425219999,0.646880903,2.93292,0.75717,0.94351,0.78229,1.20143,0.92378,0.26708,1.03872,1.82186,0.53843,0.07622,0.73292,0.03872,0.82186,0.46157,148,39,162,269,79,0.26708,0.00133,0.314592788,gini minimization and supply per capita maximization - 5k nfe,2020_drought
727,-0.714021849,-0.287950859,-0.896437386,-0.473272692,5.751,1.349,0,0.4,2.2,2.595187758,1.002638559,0.681516243,0.844064492,0.840342949,2.93292,0.75717,0.94351,0.78229,1.20143,0.88485,1.32419,0.72232,1.07897,0.69945,0.11515,0.32419,0.27768,0.07897,0.30055,142,195,113,159,102,0.69945,0.00382,0.13640807,gini minimization and supply per capita maximization - 5k nfe,2020_drought
728,-0.933788028,0.925694187,0.759339037,-0.440519098,5.751,1.349,0,0.4,2.2,2.452339742,0.213769278,0.394130848,1.008202345,1.895307787,2.93292,0.75717,0.94351,0.78229,1.20143,0.83614,0.28233,0.41773,1.28878,1.57754,0.16386,0.71767,0.58227,0.28878,0.57754,134,41,65,190,231,0.28233,0.05104,0.314498969,gini minimization and supply per capita maximization - 5k nfe,2020_drought
729,-0.805979635,0.385085058,-0.299543367,0.942595422,5.751,1.349,0,0.4,2.2,2.535415197,0.565165212,0.731008477,1.824151327,0.308009787,2.93292,0.75717,0.94351,0.78229,1.20143,0.86447,0.74642,0.77478,2.33181,0.25637,0.13553,0.25358,0.22522,1.33181,0.74363,139,110,121,345,38,0.25637,0.03687,0.343309911,gini minimization and supply per capita maximization - 5k nfe,2020_drought
730,-0.684645676,0.277612788,-0.731620993,-0.66395325,5.751,1.349,0,0.4,2.2,2.614282271,0.635022188,0.942001958,0.701027617,1.071415967,2.93292,0.75717,0.94351,0.78229,1.20143,0.89136,0.83868,0.9984,0.89612,0.89178,0.10864,0.16132,0.0016,0.10388,0.10822,143,123,156,132,131,0.83868,0,0.028713516,gini minimization and supply per capita maximization - 5k nfe,2020_drought
731,0.672119999,0.730792411,-0.978917484,0.223746751,5.751,1.349,0,0.4,2.2,3.496179959,0.340455433,1.397311432,0.396134929,0.333668247,2.93292,0.75717,0.94351,0.78229,1.20143,1.19205,0.44964,1.48097,0.50638,0.27773,0.19205,0.55036,0.48097,0.49362,0.72227,191,66,231,75,41,0.27773,0.14912,0.322403418,gini minimization and supply per capita maximization - 5k nfe,2020_drought
732,-0.144098129,0.650101421,0.815531285,-0.783650822,5.751,1.349,0,0.4,2.2,2.965638176,0.392904576,0.178470589,0.271868289,2.154868369,2.93292,0.75717,0.94351,0.78229,1.20143,1.01116,0.51891,0.18916,0.34753,1.79359,0.01116,0.48109,0.81084,0.65247,0.79359,162,76,30,51,263,0.18916,0.00107,0.401257917,gini minimization and supply per capita maximization - 5k nfe,2020_drought
733,-0.794334627,0.541542479,0.770581894,-0.925802579,5.751,1.349,0,0.4,2.2,2.542984452,0.463467889,0.13712438,0.602123371,2.218049907,2.93292,0.75717,0.94351,0.78229,1.20143,0.86705,0.61211,0.14533,0.76969,1.84617,0.13295,0.38789,0.85467,0.23031,0.84617,139,90,23,114,270,0.14533,0.03246,0.344935677,gini minimization and supply per capita maximization - 5k nfe,2020_drought
734,-0.078912717,0.833548479,-0.708806221,-0.363459934,5.751,1.349,0,0.4,2.2,3.008008694,0.273663989,1.288530555,0.502621849,0.890924914,2.93292,0.75717,0.94351,0.78229,1.20143,1.0256,0.36143,1.36568,0.6425,0.74155,0.0256,0.63857,0.36568,0.3575,0.25845,164,53,213,95,109,0.36143,0.00564,0.231253445,gini minimization and supply per capita maximization - 5k nfe,2020_drought
