,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
166,-0.12265818760243202,-0.7583070923947153,-0.275300331655425,-0.18924616140009737,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.2994532660584192,0.593972010056565,0.9072006055194612,0.6086993290315175,0.958064789334037,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.1021,0.78446,0.96152,0.7781,0.79744,0.8979,0.21553999999999995,0.03847999999999996,0.2219,0.20255999999999996,16.0,115.0,150.0,115.0,117.0,0.6847239999999999,102.6,0.1021,0.21052631578947367,0.20308094940443155,4.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
167,0.11958175400611123,-0.7065291481669851,0.004645531005145254,-0.03106234684382602,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.45690922810397233,0.5603163463085403,0.7588914585381152,0.5540628464475407,1.0372101206018314,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.15579,0.74001,0.80433,0.70826,0.86331,0.84421,0.25999000000000005,0.19567,0.29174,0.13668999999999998,25.0,109.0,126.0,105.0,126.0,0.65434,98.2,0.15579,0.18167006109979633,0.1847492129473974,5.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
168,0.7096064525345338,-0.8327908731763697,0.04440942628746902,-0.0857317008778719,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.840425282147447,0.6423864675646402,0.6509748053485047,0.13501171228193626,1.0985917326574717,3.3673899999999994,2.93292,0.75717,0.94351,0.78229,1.20143,0.28655,0.8484,0.68995,0.17259,0.9144,0.7134499999999999,0.15159999999999996,0.31005000000000005,0.82741,0.08560000000000001,46.0,125.0,108.0,25.0,134.0,0.5823780000000001,87.6,0.17259,0.27123287671232876,0.28098176785524176,4.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
169,-0.2699903777675259,-0.9062854454192533,-0.11993185667554923,-0.17685099054787662,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.2036873424511082,0.6901579395225147,0.7100251673165923,0.7125221136927721,1.050997437017013,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.06945,0.9115,0.75254,0.91082,0.87479,0.93055,0.08850000000000002,0.24746,0.08918000000000004,0.12521000000000004,11.0,134.0,118.0,135.0,128.0,0.70382,105.2,0.06945,0.20076045627376427,0.20941490722059614,2.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
170,-0.4063598694324994,-0.48148644246780514,0.05381006920674236,-0.15187363980173738,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.11504717286887539,0.41403858760407336,0.8732122674115441,0.8173975612599952,1.1476944108555118,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.03923,0.54682,0.92549,1.04488,0.95527,0.96077,0.45318,0.07450999999999997,0.04488000000000003,0.04473000000000005,6.0,80.0,145.0,154.0,140.0,0.702338,105.0,0.03923,0.27504761904761904,0.2756222787318926,2.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
171,0.23791046262065393,-0.7986662906605806,-0.3063006903928852,-0.01556492387482073,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.5338228887034251,0.6202054889293774,0.9011173598259978,0.48722251077794143,0.8250217517632581,3.3673899999999994,2.93292,0.75717,0.94351,0.78229,1.20143,0.18201,0.81911,0.95507,0.62282,0.6867,0.81799,0.18089,0.044930000000000025,0.37717999999999996,0.3133,29.0,120.0,149.0,92.0,101.0,0.653142,98.2,0.18201,0.21832993890020366,0.2134188277587416,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
172,0.627869920559141,-0.8444453365345088,-0.23765114851983893,-0.008140610168173433,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7872965363634417,0.6499618687474308,0.8267387777904645,0.23857466702724553,0.8648181500714175,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.26843,0.85841,0.87624,0.30497,0.71982,0.73157,0.14159,0.12375999999999998,0.69503,0.28018,43.0,126.0,137.0,45.0,105.0,0.6055740000000001,91.2,0.26843,0.23596491228070177,0.2337035605887967,4.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
173,-0.07406172666349276,-0.8217018315885786,-0.5647328734739453,-0.00044665468653109033,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.33104096566872976,0.6351785905325761,1.0541251772254883,0.6998313087850251,0.6472139577881808,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.11287,0.83889,1.11724,0.89459,0.5387,0.88713,0.16110999999999998,0.11724000000000001,0.10541,0.46130000000000004,18.0,123.0,174.0,132.0,79.0,0.700458,105.2,0.11287,0.27756653992395436,0.270066727769545,3.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
174,0.558422241221564,-0.02570610849409212,-0.7994846655745725,-0.01357927486135034,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7421555447940167,0.11778137052115989,1.7241110621023124,0.2801805265461056,0.5031614960364056,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.25304,0.15555,1.82734,0.35815,0.4188,0.7469600000000001,0.84445,0.82734,0.64185,0.5811999999999999,41.0,23.0,285.0,53.0,61.0,0.602576,92.6,0.15555,0.46997840172786176,0.4659116858288415,4.0,4.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
175,0.5798087022034689,-0.9576570420860274,-0.038554432036653596,-0.05721888118198432,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7560567444322549,0.7235494773559178,0.6237383034679069,0.23791358279945532,1.026131891944465,3.3673899999999994,2.93292,0.75717,0.94351,0.78229,1.20143,0.25778,0.9556,0.66108,0.30412,0.85409,0.74222,0.044399999999999995,0.33892,0.69588,0.14590999999999998,41.0,140.0,103.0,45.0,125.0,0.6065340000000001,90.8,0.25778,0.24493392070484582,0.25662007406015164,4.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
