,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
10,-0.08691463467748389,-0.5528232927819986,-0.19260923225228216,-0.5516252945530405,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.32268657545963547,0.46040754030829906,0.9870158606556843,0.34991958308088816,1.247360440495493,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.11002,0.60806,1.04611,0.4473,1.03823,0.88998,0.39193999999999996,0.046110000000000095,0.5527,0.038229999999999986,18.0,89.0,163.0,66.0,152.0,0.649944,97.6,0.11002,0.3081967213114754,0.30317811996110433,78.0,3.0,3.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
11,0.4190168154239707,-0.7294379648347362,-0.2742896551152052,-0.07339302992151187,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.651542018025581,0.5752070771425786,0.9253085986823048,0.33191511252543626,0.8834171936240993,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.22215,0.75968,0.98071,0.42429,0.7353,0.77785,0.24031999999999998,0.01929000000000003,0.5757099999999999,0.26470000000000005,36.0,112.0,153.0,63.0,108.0,0.6244259999999999,94.4,0.22215,0.23983050847457626,0.23733925236937603,78.0,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
12,0.06386297395327753,-0.685169074839943,-0.2813208087139611,-0.5347873222701707,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.42069202106963044,0.546432298645963,0.9586536270181116,0.2628588194547586,1.1787532338115363,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.14344,0.72168,1.01605,0.33601,0.98113,0.85656,0.27832,0.016049999999999898,0.6639900000000001,0.018870000000000053,23.0,106.0,159.0,50.0,144.0,0.639662,96.4,0.14344,0.30373443983402487,0.2989503831711123,78.0,3.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
13,0.8199708468048298,-0.6752408511876729,0.036365527452417654,-0.1627875071267098,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.9121621384231394,0.5399789532719873,0.758610853883941,0.013188581944499168,1.143449472476433,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.31101,0.71315,0.80403,0.01686,0.95174,0.68899,0.28685000000000005,0.19596999999999998,0.98314,0.04825999999999997,50.0,105.0,126.0,2.0,139.0,0.559358,84.4,0.01686,0.33175355450236965,0.33792740963747725,78.0,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
14,-0.3146642176467628,-0.9649486065827706,-0.5596444265944049,-0.38663028952434986,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.1746493465296042,0.728288994278801,0.9577072830075622,0.6052035652795683,0.9015408109044643,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.05955,0.96186,1.01505,0.77363,0.75039,0.94045,0.03813999999999995,0.015050000000000008,0.22636999999999996,0.24961,10.0,141.0,159.0,114.0,110.0,0.712096,106.8,0.05955,0.24644194756554308,0.2384476250393206,78.0,3.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
15,0.7991375465926609,-0.6818282963276302,0.026170862587378246,-0.05995192620330747,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.8986204932852296,0.5442607926129597,0.7609555467052445,0.0935733546826205,1.0699798127139457,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.30639,0.71881,0.80652,0.11961,0.89059,0.6936100000000001,0.28119000000000005,0.19347999999999999,0.88039,0.10941000000000001,49.0,106.0,126.0,18.0,130.0,0.568384,85.8,0.11961,0.2806526806526807,0.28742399504560295,78.0,4.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
16,0.12245483356539588,-0.6753153429646523,-0.17441617595883774,-0.09463983107099427,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.45877672981750733,0.5400273729270241,0.8955705414462205,0.5108699799863463,0.9621453758229018,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.15642,0.71322,0.94919,0.65304,0.80083,0.84358,0.28678000000000003,0.05081000000000002,0.34696000000000005,0.19916999999999996,25.0,105.0,148.0,96.0,117.0,0.65454,98.2,0.15642,0.21751527494908351,0.2118532098878602,78.0,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
17,0.11674080657146824,-0.7452397211852118,-0.13445524288056587,-0.2847869099250673,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.4550626122714544,0.5854782187703876,0.82414508910198,0.39098849627725185,1.111715583578926,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.15516,0.77325,0.87349,0.4998,0.92533,0.84484,0.22675,0.12651,0.5002,0.07467000000000001,25.0,114.0,136.0,74.0,136.0,0.645406,97.0,0.15516,0.23422680412371133,0.23724973117696457,78.0,3.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
18,-0.20410359635010225,-0.2433119370745403,0.30818704714048073,-0.06832327600710933,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.2465137503724336,0.25922515909845123,0.8626806602602362,0.7402387202229455,1.2587317100459336,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.08405,0.34236,0.91433,0.94625,1.04769,0.91595,0.65764,0.08567000000000002,0.053749999999999964,0.04769000000000001,13.0,50.0,143.0,140.0,153.0,0.6669360000000001,99.8,0.08405,0.29899799599198396,0.30361773843367285,78.0,2.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
19,-0.5046826353530199,-0.7033841757638633,-0.05425437682066425,-0.2610041017983038,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.05113737502053705,0.5582721142465111,0.7992206306869205,0.8103725588105654,1.1483873212354658,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.01744,0.73731,0.84707,1.0359,0.95585,0.98256,0.26269,0.15293,0.03590000000000004,0.04415000000000002,3.0,108.0,132.0,153.0,140.0,0.718714,107.2,0.01744,0.24776119402985075,0.25105507893264917,78.0,2.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
20,0.5593188086441888,-0.5910892918665345,0.03772865230150568,-0.2362210794947942,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7427383136187227,0.4852804397132474,0.8124233362907738,0.134880584709661,1.192067325667595,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.25324,0.64091,0.86106,0.17242,0.99221,0.74676,0.35909,0.13893999999999995,0.82758,0.007789999999999964,41.0,94.0,134.0,25.0,145.0,0.5839679999999999,87.8,0.17242,0.3034168564920273,0.30787988382925086,78.0,3.0,3.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
21,0.3112715017654698,-0.5528232927819986,-0.1736135858723564,-0.390874261640727,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.5815075641475554,0.46040754030829906,0.9746686905087324,0.195586765785972,1.155219439249441,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.19827,0.60806,1.03302,0.25002,0.96154,0.80173,0.39193999999999996,0.03302000000000005,0.74998,0.03846000000000005,32.0,89.0,161.0,37.0,141.0,0.610182,92.0,0.19827,0.31478260869565217,0.31217177825632353,78.0,3.0,3.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
22,0.5801644994893288,-0.8580232350005478,-0.01292854479197339,-0.26327514406732466,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7562880126680638,0.658787502750356,0.6718434513644266,0.1037457436881752,1.1767252895289784,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.25786,0.87007,0.71207,0.13262,0.97944,0.74214,0.12993,0.28793,0.86738,0.020560000000000023,41.0,128.0,111.0,20.0,143.0,0.5904119999999999,88.6,0.13262,0.30067720090293454,0.31243944906268845,78.0,3.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
23,-0.37632537502265223,-0.9558520856342432,-0.5248562496348792,-0.38663028952434986,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.13456959423527606,0.7223762556622582,0.9410077066004133,0.6452833175738966,0.924153125928156,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.04588,0.95405,0.99735,0.82486,0.76921,0.95412,0.045950000000000046,0.002650000000000041,0.17513999999999996,0.23079000000000005,7.0,140.0,156.0,122.0,113.0,0.7182700000000001,107.6,0.04588,0.241635687732342,0.23253428376515795,78.0,3.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
24,0.08699171459890676,-0.5878640388104079,0.0757725451642981,-0.15350527834020872,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.43572570248928943,0.4831840252267652,0.789791220416441,0.49565846658957496,1.1630305852779295,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.14856,0.63814,0.83708,0.6336,0.96804,0.85144,0.36185999999999996,0.16291999999999995,0.36639999999999995,0.03195999999999999,24.0,94.0,131.0,94.0,142.0,0.645084,97.0,0.14856,0.22515463917525774,0.2284899330939846,78.0,3.0,3.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
